GPSTime,X-ECEF,Y-ECEF,Z-ECEF,VX-ECEF,VY-ECEF,VZ-ECEF
373174.290000,3509389.925327,779162.317581,5251018.721758,-0.850704,0.663607,0.463270
373174.300000,3509389.916819,779162.324218,5251018.726391,-0.850768,0.663714,0.463357
373174.310000,3509389.908311,779162.330856,5251018.731025,-0.850916,0.663784,0.463373
373174.320000,3509389.899801,779162.337494,5251018.735658,-0.850997,0.663854,0.463320
373174.330000,3509389.891291,779162.344132,5251018.740292,-0.851050,0.663830,0.463404
373174.340000,3509389.882780,779162.350771,5251018.744926,-0.851042,0.663898,0.463481
373174.350000,3509389.874270,779162.357410,5251018.749561,-0.851149,0.663870,0.463445
373174.360000,3509389.865758,779162.364048,5251018.754195,-0.851217,0.663778,0.463482
373174.370000,3509389.857245,779162.370686,5251018.758831,-0.851235,0.663791,0.463579
373174.380000,3509389.848733,779162.377324,5251018.763467,-0.851328,0.663943,0.463626
373174.390000,3509389.840219,779162.383964,5251018.768103,-0.851474,0.663972,0.463661
373174.400000,3509389.831703,779162.390603,5251018.772740,-0.851579,0.663898,0.463757
373174.410000,3509389.823187,779162.397243,5251018.777378,-0.851718,0.663940,0.463843
373174.420000,3509389.814669,779162.403882,5251018.782017,-0.851858,0.663942,0.463895
373174.430000,3509389.806150,779162.410522,5251018.786656,-0.851924,0.663975,0.463894
373174.440000,3509389.797631,779162.417162,5251018.791295,-0.851951,0.664044,0.463962
373174.450000,3509389.789111,779162.423802,5251018.795935,-0.852057,0.664006,0.464017
373174.460000,3509389.780589,779162.430442,5251018.800575,-0.852245,0.663997,0.463962
373174.470000,3509389.772066,779162.437082,5251018.805215,-0.852342,0.664046,0.464091
373174.480000,3509389.763542,779162.443723,5251018.809857,-0.852431,0.664109,0.464217
373174.490000,3509389.755017,779162.450364,5251018.814499,-0.852597,0.664107,0.464168
373174.500000,3509389.746491,779162.457005,5251018.819140,-0.852594,0.664174,0.464136
373174.510000,3509389.737965,779162.463648,5251018.823782,-0.852717,0.664279,0.464222
373174.520000,3509389.729437,779162.470291,5251018.828424,-0.852830,0.664418,0.464229
373174.530000,3509389.720908,779162.476936,5251018.833066,-0.852952,0.664496,0.464166
373174.540000,3509389.712378,779162.483581,5251018.837708,-0.852969,0.664536,0.464285
373174.550000,3509389.703848,779162.490226,5251018.842352,-0.853031,0.664563,0.464336
373174.560000,3509389.695317,779162.496872,5251018.846995,-0.853195,0.664630,0.464420
373174.570000,3509389.686785,779162.503519,5251018.851640,-0.853256,0.664720,0.464565
373174.580000,3509389.678253,779162.510166,5251018.856286,-0.853249,0.664768,0.464633
373174.590000,3509389.669720,779162.516814,5251018.860933,-0.853349,0.664822,0.464646
373174.600000,3509389.661185,779162.523463,5251018.865579,-0.853495,0.664799,0.464701
373174.610000,3509389.652650,779162.530110,5251018.870226,-0.853487,0.664702,0.464694
373174.620000,3509389.644115,779162.536757,5251018.874873,-0.853583,0.664742,0.464729
373174.630000,3509389.635578,779162.543405,5251018.879521,-0.853769,0.664778,0.464707
373174.640000,3509389.627040,779162.550052,5251018.884168,-0.853908,0.664721,0.464835
373174.650000,3509389.618500,779162.556700,5251018.888818,-0.854019,0.664733,0.465040
373174.660000,3509389.609959,779162.563347,5251018.893468,-0.854168,0.664787,0.465040
373174.670000,3509389.601417,779162.569995,5251018.898119,-0.854311,0.664744,0.465051
373174.680000,3509389.592873,779162.576642,5251018.902770,-0.854435,0.664638,0.465207
373174.690000,3509389.584329,779162.583289,5251018.907422,-0.854460,0.664775,0.465281
373174.700000,3509389.575784,779162.589937,5251018.912075,-0.854578,0.664868,0.465294
373174.710000,3509389.567237,779162.596586,5251018.916728,-0.854668,0.664843,0.465279
373174.720000,3509389.558691,779162.603234,5251018.921381,-0.854686,0.664745,0.465315
373174.730000,3509389.550143,779162.609882,5251018.926034,-0.854822,0.664890,0.465338
373174.740000,3509389.541594,779162.616531,5251018.930688,-0.854975,0.664868,0.465454
373174.750000,3509389.533044,779162.623179,5251018.935343,-0.854982,0.664850,0.465510
373174.760000,3509389.524494,779162.629828,5251018.939998,-0.855081,0.664901,0.465563
373174.770000,3509389.515942,779162.636478,5251018.944654,-0.855237,0.665030,0.465581
373174.780000,3509389.507389,779162.643128,5251018.949311,-0.855343,0.664979,0.465724
373174.790000,3509389.498835,779162.649777,5251018.953968,-0.855492,0.664997,0.465784
373174.800000,3509389.490280,779162.656428,5251018.958627,-0.855641,0.665092,0.465884
373174.810000,3509389.481723,779162.663079,5251018.963286,-0.855753,0.665038,0.465968
373174.820000,3509389.473165,779162.669729,5251018.967946,-0.855697,0.665016,0.466026
373174.830000,3509389.464608,779162.676379,5251018.972606,-0.855719,0.665093,0.466080
373174.840000,3509389.456050,779162.683031,5251018.977267,-0.855916,0.665196,0.466002
373174.850000,3509389.447491,779162.689682,5251018.981927,-0.856002,0.665131,0.466027
373174.860000,3509389.438930,779162.696334,5251018.986588,-0.856055,0.665220,0.466261
373174.870000,3509389.430369,779162.702987,5251018.991252,-0.856250,0.665323,0.466381
373174.880000,3509389.421806,779162.709640,5251018.995915,-0.856388,0.665358,0.466379
373174.890000,3509389.413242,779162.716294,5251019.000579,-0.856342,0.665320,0.466443
373174.900000,3509389.404678,779162.722947,5251019.005244,-0.856419,0.665312,0.466539
373174.910000,3509389.396113,779162.729600,5251019.009910,-0.856654,0.665372,0.466550
373174.920000,3509389.387545,779162.736254,5251019.014576,-0.856797,0.665386,0.466615
373174.930000,3509389.378978,779162.742908,5251019.019243,-0.856744,0.665382,0.466787
373174.940000,3509389.370410,779162.749562,5251019.023910,-0.856866,0.665412,0.466747
373174.950000,3509389.361840,779162.756216,5251019.028578,-0.857006,0.665420,0.466830
373174.960000,3509389.353269,779162.762870,5251019.033247,-0.857165,0.665325,0.467015
373174.970000,3509389.344697,779162.769523,5251019.037918,-0.857272,0.665389,0.467045
373174.980000,3509389.336124,779162.776177,5251019.042589,-0.857362,0.665413,0.467114
373174.990000,3509389.327550,779162.782832,5251019.047260,-0.857477,0.665497,0.467166
373175.000000,3509389.318975,779162.789487,5251019.051932,-0.857492,0.665524,0.467204
373175.010000,3509389.310399,779162.796142,5251019.056604,-0.857649,0.665538,0.467240
373175.020000,3509389.301822,779162.802798,5251019.061276,-0.857821,0.665585,0.467177
373175.030000,3509389.293243,779162.809454,5251019.065948,-0.857896,0.665564,0.467227
373175.040000,3509389.284664,779162.816110,5251019.070621,-0.857928,0.665617,0.467333
373175.050000,3509389.276085,779162.822766,5251019.075294,-0.858029,0.665683,0.467363
373175.060000,3509389.267504,779162.829423,5251019.079968,-0.858086,0.665657,0.467432
373175.070000,3509389.258923,779162.836079,5251019.084643,-0.858102,0.665668,0.467445
373175.080000,3509389.250341,779162.842737,5251019.089317,-0.858318,0.665824,0.467446
373175.090000,3509389.241757,779162.849395,5251019.093992,-0.858441,0.665773,0.467451
373175.100000,3509389.233172,779162.856053,5251019.098667,-0.858530,0.665812,0.467566
373175.110000,3509389.224587,779162.862711,5251019.103343,-0.858584,0.665854,0.467613
373175.120000,3509389.216000,779162.869370,5251019.108019,-0.858776,0.665964,0.467661
373175.130000,3509389.207412,779162.876030,5251019.112696,-0.858749,0.665899,0.467716
373175.140000,3509389.198825,779162.882688,5251019.117373,-0.858781,0.665890,0.467718
373175.150000,3509389.190236,779162.889348,5251019.122051,-0.858930,0.665954,0.467794
373175.160000,3509389.181646,779162.896007,5251019.126728,-0.859015,0.665923,0.467759
373175.170000,3509389.173056,779162.902666,5251019.131407,-0.859001,0.665829,0.467919
373175.180000,3509389.164466,779162.909324,5251019.136086,-0.859069,0.665827,0.467983
373175.190000,3509389.155874,779162.915982,5251019.140766,-0.859276,0.665830,0.467918
373175.200000,3509389.147281,779162.922641,5251019.145445,-0.859374,0.665813,0.467949
373175.210000,3509389.138687,779162.929298,5251019.150125,-0.859413,0.665757,0.468107
373175.220000,3509389.130092,779162.935957,5251019.154807,-0.859578,0.665901,0.468175
373175.230000,3509389.121495,779162.942616,5251019.159488,-0.859774,0.666029,0.468165
373175.240000,3509389.112897,779162.949277,5251019.164170,-0.859959,0.666044,0.468221
373175.250000,3509389.104297,779162.955938,5251019.168852,-0.859994,0.666148,0.468190
373175.260000,3509389.095696,779162.962600,5251019.173535,-0.860166,0.666222,0.468238
373175.270000,3509389.087094,779162.969261,5251019.178217,-0.860186,0.666079,0.468308
373175.280000,3509389.078492,779162.975922,5251019.182901,-0.860211,0.666094,0.468429
373175.290000,3509389.069889,779162.982584,5251019.187585,-0.860371,0.666250,0.468399
373175.300000,3509389.061285,779162.989246,5251019.192269,-0.860462,0.666313,0.468408
373175.310000,3509389.052681,779162.995909,5251019.196953,-0.860444,0.666286,0.468379
373175.320000,3509389.044076,779163.002572,5251019.201637,-0.860471,0.666280,0.468462
373175.330000,3509389.035470,779163.009235,5251019.206322,-0.860669,0.666292,0.468430
373175.340000,3509389.026863,779163.015898,5251019.211006,-0.860809,0.666219,0.468496
373175.350000,3509389.018255,779163.022560,5251019.215692,-0.860800,0.666321,0.468595
373175.360000,3509389.009647,779163.029224,5251019.220378,-0.860859,0.666317,0.468594
373175.370000,3509389.001037,779163.035887,5251019.225064,-0.861004,0.666329,0.468607
373175.380000,3509388.992427,779163.042550,5251019.229750,-0.861078,0.666293,0.468704
373175.390000,3509388.983816,779163.049213,5251019.234438,-0.861111,0.666410,0.468824
373175.400000,3509388.975204,779163.055878,5251019.239126,-0.861362,0.666408,0.468840
373175.410000,3509388.966589,779163.062542,5251019.243815,-0.861584,0.666528,0.468915
373175.420000,3509388.957973,779163.069208,5251019.248505,-0.861582,0.666528,0.469112
373175.430000,3509388.949357,779163.075873,5251019.253196,-0.861716,0.666564,0.469078
373175.440000,3509388.940739,779163.082539,5251019.257887,-0.861880,0.666592,0.469108
373175.450000,3509388.932120,779163.089205,5251019.262578,-0.861860,0.666561,0.469106
373175.460000,3509388.923501,779163.095871,5251019.267270,-0.861919,0.666682,0.469218
373175.470000,3509388.914881,779163.102538,5251019.271962,-0.862179,0.666733,0.469174
373175.480000,3509388.906258,779163.109205,5251019.276654,-0.862319,0.666756,0.469228
373175.490000,3509388.897634,779163.115873,5251019.281347,-0.862460,0.666747,0.469346
373175.500000,3509388.889010,779163.122540,5251019.286040,-0.862454,0.666683,0.469322
373175.510000,3509388.880384,779163.129207,5251019.290733,-0.862688,0.666638,0.469326
373175.520000,3509388.871756,779163.135873,5251019.295427,-0.862843,0.666617,0.469375
373175.530000,3509388.863127,779163.142539,5251019.300121,-0.862937,0.666614,0.469469
373175.540000,3509388.854497,779163.149205,5251019.304816,-0.863059,0.666658,0.469441
373175.550000,3509388.845867,779163.155872,5251019.309510,-0.863109,0.666650,0.469498
373175.560000,3509388.837236,779163.162538,5251019.314206,-0.863098,0.666607,0.469572
373175.570000,3509388.828604,779163.169205,5251019.318901,-0.863106,0.666714,0.469547
373175.580000,3509388.819972,779163.175872,5251019.323596,-0.863359,0.666774,0.469459
373175.590000,3509388.811339,779163.182540,5251019.328290,-0.863342,0.666807,0.469377
373175.600000,3509388.802705,779163.189208,5251019.332984,-0.863354,0.666791,0.469433
373175.610000,3509388.794071,779163.195876,5251019.337678,-0.863507,0.666887,0.469363
373175.620000,3509388.785436,779163.202545,5251019.342372,-0.863483,0.666810,0.469427
373175.630000,3509388.776801,779163.209213,5251019.347067,-0.863466,0.666834,0.469595
373175.640000,3509388.768166,779163.215882,5251019.351764,-0.863556,0.666851,0.469734
373175.650000,3509388.759530,779163.222550,5251019.356462,-0.863694,0.666859,0.469770
373175.660000,3509388.750892,779163.229219,5251019.361161,-0.863851,0.666812,0.470007
373175.670000,3509388.742254,779163.235887,5251019.365860,-0.863814,0.666968,0.469973
373175.680000,3509388.733613,779163.242558,5251019.370560,-0.864401,0.667172,0.469968
373175.690000,3509388.724966,779163.249230,5251019.375261,-0.864864,0.667188,0.470103
373175.700000,3509388.716317,779163.255902,5251019.379963,-0.865079,0.667233,0.470366
373175.710000,3509388.707664,779163.262575,5251019.384668,-0.865380,0.667288,0.470570
373175.720000,3509388.699009,779163.269247,5251019.389375,-0.865678,0.667218,0.470859
373175.730000,3509388.690352,779163.275919,5251019.394084,-0.865687,0.667192,0.471036
373175.740000,3509388.681694,779163.282592,5251019.398795,-0.865887,0.667295,0.471105
373175.750000,3509388.673035,779163.289264,5251019.403507,-0.865904,0.667158,0.471227
373175.760000,3509388.664377,779163.295935,5251019.408218,-0.865830,0.666980,0.471111
373175.770000,3509388.655720,779163.302604,5251019.412929,-0.865560,0.666822,0.471081
373175.780000,3509388.647065,779163.309271,5251019.417640,-0.865443,0.666719,0.471012
373175.790000,3509388.638412,779163.315938,5251019.422348,-0.865150,0.666566,0.470723
373175.800000,3509388.629763,779163.322602,5251019.427055,-0.864571,0.666330,0.470512
373175.810000,3509388.621118,779163.329265,5251019.431758,-0.864407,0.666240,0.470242
373175.820000,3509388.612475,779163.335927,5251019.436460,-0.864343,0.666192,0.470060
373175.830000,3509388.603832,779163.342588,5251019.441160,-0.864105,0.666035,0.470025
373175.840000,3509388.595192,779163.349248,5251019.445860,-0.863948,0.665923,0.470022
373175.850000,3509388.586553,779163.355908,5251019.450561,-0.863847,0.665958,0.470086
373175.860000,3509388.577913,779163.362567,5251019.455262,-0.864099,0.666010,0.470121
373175.870000,3509388.569271,779163.369228,5251019.459965,-0.864330,0.666056,0.470468
373175.880000,3509388.560627,779163.375889,5251019.464671,-0.864517,0.666168,0.470663
373175.890000,3509388.551981,779163.382551,5251019.469378,-0.864683,0.666323,0.470795
373175.900000,3509388.543332,779163.389215,5251019.474087,-0.865047,0.666405,0.471018
373175.910000,3509388.534680,779163.395880,5251019.478798,-0.865516,0.666566,0.471234
373175.920000,3509388.526022,779163.402546,5251019.483512,-0.866038,0.666746,0.471456
373175.930000,3509388.517359,779163.409214,5251019.488227,-0.866463,0.666884,0.471688
373175.940000,3509388.508693,779163.415884,5251019.492946,-0.866850,0.666994,0.472093
373175.950000,3509388.500022,779163.422555,5251019.497669,-0.867209,0.667168,0.472391
373175.960000,3509388.491348,779163.429227,5251019.502394,-0.867590,0.667298,0.472579
373175.970000,3509388.482672,779163.435900,5251019.507121,-0.867630,0.667268,0.472914
373175.980000,3509388.473995,779163.442573,5251019.511851,-0.867781,0.667352,0.473099
373175.990000,3509388.465316,779163.449246,5251019.516582,-0.868106,0.667266,0.473111
373176.000000,3509388.456635,779163.455917,5251019.521314,-0.868024,0.667003,0.473189
373176.010000,3509388.447956,779163.462587,5251019.526045,-0.867895,0.666893,0.473141
373176.020000,3509388.439277,779163.469255,5251019.530776,-0.867776,0.666730,0.472926
373176.030000,3509388.430600,779163.475922,5251019.535504,-0.867624,0.666618,0.472723
373176.040000,3509388.421926,779163.482587,5251019.540231,-0.867290,0.666422,0.472678
373176.050000,3509388.413254,779163.489251,5251019.544957,-0.867044,0.666405,0.472475
373176.060000,3509388.404585,779163.495915,5251019.549680,-0.866831,0.666430,0.472246
373176.070000,3509388.395917,779163.502579,5251019.554403,-0.866720,0.666371,0.472230
373176.080000,3509388.387250,779163.509243,5251019.559125,-0.866691,0.666382,0.472199
373176.090000,3509388.378583,779163.515907,5251019.563846,-0.866691,0.666412,0.472115
373176.100000,3509388.369916,779163.522571,5251019.568567,-0.866691,0.666393,0.472098
373176.110000,3509388.361249,779163.529235,5251019.573289,-0.866723,0.666372,0.472133
373176.120000,3509388.352581,779163.535899,5251019.578010,-0.866907,0.666501,0.472164
373176.130000,3509388.343910,779163.542565,5251019.582732,-0.867191,0.666599,0.472273
373176.140000,3509388.335238,779163.549230,5251019.587456,-0.867316,0.666563,0.472424
373176.150000,3509388.326563,779163.555897,5251019.592181,-0.867587,0.666750,0.472686
373176.160000,3509388.317885,779163.562566,5251019.596909,-0.868062,0.666987,0.472917
373176.170000,3509388.309202,779163.569237,5251019.601639,-0.868517,0.667187,0.473060
373176.180000,3509388.300515,779163.575909,5251019.606371,-0.868845,0.667281,0.473367
373176.190000,3509388.291824,779163.582583,5251019.611107,-0.869468,0.667475,0.473692
373176.200000,3509388.283126,779163.589258,5251019.615845,-0.870048,0.667549,0.474015
373176.210000,3509388.274424,779163.595933,5251019.620587,-0.870463,0.667542,0.474412
373176.220000,3509388.265717,779163.602609,5251019.625333,-0.870800,0.667522,0.474688
373176.230000,3509388.257007,779163.609283,5251019.630080,-0.871144,0.667413,0.474796
373176.240000,3509388.248296,779163.615956,5251019.634828,-0.871248,0.667175,0.474833
373176.250000,3509388.239584,779163.622627,5251019.639577,-0.871045,0.666898,0.474878
373176.260000,3509388.230874,779163.629295,5251019.644324,-0.870911,0.666718,0.474641
373176.270000,3509388.222167,779163.635960,5251019.649070,-0.870451,0.666325,0.474387
373176.280000,3509388.213465,779163.642622,5251019.653812,-0.869963,0.666095,0.474114
373176.290000,3509388.204768,779163.649283,5251019.658552,-0.869560,0.666068,0.473868
373176.300000,3509388.196073,779163.655943,5251019.663289,-0.869300,0.665989,0.473491
373176.310000,3509388.187381,779163.662603,5251019.668023,-0.869260,0.666091,0.473384
373176.320000,3509388.178689,779163.669264,5251019.672757,-0.869081,0.666081,0.473390
373176.330000,3509388.169998,779163.675926,5251019.677491,-0.869121,0.666149,0.473449
373176.340000,3509388.161306,779163.682588,5251019.682227,-0.869296,0.666327,0.473619
373176.350000,3509388.152612,779163.689252,5251019.686963,-0.869533,0.666457,0.473681
373176.360000,3509388.143915,779163.695917,5251019.691700,-0.869834,0.666597,0.473755
373176.370000,3509388.135215,779163.702583,5251019.696438,-0.870179,0.666675,0.473805
373176.380000,3509388.126513,779163.709250,5251019.701177,-0.870245,0.666667,0.473988
373176.390000,3509388.117808,779163.715917,5251019.705918,-0.870604,0.666674,0.474147
373176.400000,3509388.109101,779163.722583,5251019.710660,-0.870983,0.666639,0.474258
373176.410000,3509388.100390,779163.729249,5251019.715404,-0.871167,0.666511,0.474505
373176.420000,3509388.091677,779163.735915,5251019.720150,-0.871427,0.666624,0.474861
373176.430000,3509388.082960,779163.742582,5251019.724900,-0.871893,0.666750,0.475075
373176.440000,3509388.074239,779163.749249,5251019.729652,-0.872400,0.666675,0.475259
373176.450000,3509388.065513,779163.755915,5251019.734406,-0.872690,0.666634,0.475539
373176.460000,3509388.056785,779163.762582,5251019.739162,-0.872930,0.666660,0.475733
373176.470000,3509388.048055,779163.769249,5251019.743919,-0.873147,0.666757,0.475732
373176.480000,3509388.039324,779163.775916,5251019.748676,-0.873048,0.666686,0.475674
373176.490000,3509388.030594,779163.782583,5251019.753433,-0.872887,0.666667,0.475561
373176.500000,3509388.021866,779163.789249,5251019.758188,-0.872827,0.666611,0.475423
373176.510000,3509388.013137,779163.795915,5251019.762942,-0.872878,0.666495,0.475405
373176.520000,3509388.004409,779163.802579,5251019.767695,-0.872770,0.666386,0.475345
373176.530000,3509387.995682,779163.809243,5251019.772449,-0.872692,0.666361,0.475305
373176.540000,3509387.986955,779163.815907,5251019.777202,-0.872664,0.666386,0.475265
373176.550000,3509387.978229,779163.822570,5251019.781955,-0.872459,0.666341,0.475379
373176.560000,3509387.969505,779163.829234,5251019.786709,-0.872373,0.666364,0.475394
373176.570000,3509387.960782,779163.835897,5251019.791462,-0.872305,0.666356,0.475328
373176.580000,3509387.952058,779163.842561,5251019.796216,-0.872319,0.666258,0.475338
373176.590000,3509387.943336,779163.849223,5251019.800969,-0.872265,0.666222,0.475382
373176.600000,3509387.934612,779163.855885,5251019.805723,-0.872415,0.666195,0.475455
373176.610000,3509387.925887,779163.862547,5251019.810478,-0.872579,0.666174,0.475434
373176.620000,3509387.917161,779163.869208,5251019.815233,-0.872732,0.666152,0.475533
373176.630000,3509387.908432,779163.875870,5251019.819989,-0.872972,0.666118,0.475736
373176.640000,3509387.899701,779163.882531,5251019.824747,-0.873269,0.666150,0.475862
373176.650000,3509387.890967,779163.889193,5251019.829507,-0.873517,0.666142,0.476063
373176.660000,3509387.882231,779163.895854,5251019.834269,-0.873641,0.666110,0.476354
373176.670000,3509387.873493,779163.902516,5251019.839033,-0.873943,0.666236,0.476529
373176.680000,3509387.864752,779163.909178,5251019.843800,-0.874231,0.666205,0.476764
373176.690000,3509387.856010,779163.915840,5251019.848568,-0.874322,0.666175,0.476953
373176.700000,3509387.847266,779163.922501,5251019.853338,-0.874460,0.666133,0.476988
373176.710000,3509387.838520,779163.929162,5251019.858108,-0.874661,0.666015,0.477024
373176.720000,3509387.829773,779163.935822,5251019.862879,-0.874697,0.665967,0.477109
373176.730000,3509387.821026,779163.942481,5251019.867650,-0.874768,0.665891,0.477116
373176.740000,3509387.812278,779163.949140,5251019.872420,-0.874789,0.665841,0.477013
373176.750000,3509387.803530,779163.955798,5251019.877190,-0.874830,0.665783,0.476949
373176.760000,3509387.794782,779163.962456,5251019.881960,-0.874786,0.665749,0.477033
373176.770000,3509387.786034,779163.969114,5251019.886731,-0.874774,0.665827,0.477084
373176.780000,3509387.777287,779163.975772,5251019.891501,-0.874726,0.665855,0.477061
373176.790000,3509387.768540,779163.982430,5251019.896272,-0.874658,0.665844,0.477078
373176.800000,3509387.759793,779163.989089,5251019.901043,-0.874616,0.665900,0.477014
373176.810000,3509387.751047,779163.995748,5251019.905812,-0.874682,0.665885,0.476949
373176.820000,3509387.742300,779164.002406,5251019.910582,-0.874650,0.665779,0.476945
373176.830000,3509387.733554,779164.009064,5251019.915351,-0.874554,0.665735,0.476949
373176.840000,3509387.724808,779164.015722,5251019.920121,-0.874648,0.665801,0.476922
373176.850000,3509387.716061,779164.022380,5251019.924890,-0.874773,0.665817,0.476934
373176.860000,3509387.707313,779164.029038,5251019.929660,-0.874836,0.665745,0.477106
373176.870000,3509387.698564,779164.035695,5251019.934432,-0.875000,0.665774,0.477220
373176.880000,3509387.689812,779164.042353,5251019.939204,-0.875291,0.665769,0.477282
373176.890000,3509387.681059,779164.049010,5251019.943978,-0.875486,0.665669,0.477498
373176.900000,3509387.672303,779164.055667,5251019.948754,-0.875655,0.665708,0.477731
373176.910000,3509387.663544,779164.062324,5251019.953532,-0.876035,0.665718,0.477846
373176.920000,3509387.654783,779164.068981,5251019.958311,-0.876271,0.665722,0.477937
373176.930000,3509387.646020,779164.075638,5251019.963091,-0.876237,0.665592,0.478008
373176.940000,3509387.637257,779164.082294,5251019.967872,-0.876399,0.665696,0.478190
373176.950000,3509387.628492,779164.088951,5251019.972654,-0.876550,0.665639,0.478201
373176.960000,3509387.619726,779164.095607,5251019.977436,-0.876692,0.665605,0.478320
373176.970000,3509387.610959,779164.102264,5251019.982220,-0.876773,0.665669,0.478450
373176.980000,3509387.602191,779164.108920,5251019.987005,-0.876874,0.665680,0.478563
373176.990000,3509387.593422,779164.115577,5251019.991791,-0.876935,0.665642,0.478669
373177.000000,3509387.584652,779164.122233,5251019.996579,-0.876926,0.665614,0.478761
373177.010000,3509387.575883,779164.128890,5251020.001367,-0.876937,0.665709,0.478850
373177.020000,3509387.567113,779164.135547,5251020.006155,-0.877004,0.665742,0.478818
373177.030000,3509387.558344,779164.142204,5251020.010944,-0.876888,0.665678,0.478887
373177.040000,3509387.549575,779164.148861,5251020.015733,-0.876847,0.665748,0.478962
373177.050000,3509387.540806,779164.155519,5251020.020522,-0.876935,0.665711,0.478894
373177.060000,3509387.532037,779164.162175,5251020.025311,-0.876878,0.665639,0.478933
373177.070000,3509387.523269,779164.168832,5251020.030101,-0.876758,0.665678,0.478988
373177.080000,3509387.514501,779164.175489,5251020.034891,-0.876779,0.665744,0.478981
373177.090000,3509387.505734,779164.182147,5251020.039681,-0.876769,0.665756,0.479007
373177.100000,3509387.496966,779164.188804,5251020.044471,-0.876755,0.665766,0.479076
373177.110000,3509387.488198,779164.195462,5251020.049262,-0.876840,0.665793,0.479196
373177.120000,3509387.479429,779164.202120,5251020.054054,-0.877044,0.665819,0.479219
373177.130000,3509387.470658,779164.208778,5251020.058847,-0.877131,0.665794,0.479298
373177.140000,3509387.461886,779164.215436,5251020.063641,-0.877244,0.665886,0.479421
373177.150000,3509387.453112,779164.222095,5251020.068435,-0.877466,0.665856,0.479511
373177.160000,3509387.444337,779164.228753,5251020.073230,-0.877658,0.665785,0.479529
373177.170000,3509387.435559,779164.235411,5251020.078027,-0.877802,0.665803,0.479687
373177.180000,3509387.426781,779164.242070,5251020.082824,-0.877949,0.665865,0.479737
373177.190000,3509387.418000,779164.248728,5251020.087621,-0.878122,0.665885,0.479704
373177.200000,3509387.409219,779164.255387,5251020.092419,-0.878157,0.665788,0.479863
373177.210000,3509387.400437,779164.262045,5251020.097218,-0.878128,0.665774,0.479947
373177.220000,3509387.391656,779164.268703,5251020.102017,-0.878164,0.665904,0.479879
373177.230000,3509387.382874,779164.275362,5251020.106816,-0.878277,0.665809,0.479886
373177.240000,3509387.374091,779164.282019,5251020.111615,-0.878324,0.665768,0.480032
373177.250000,3509387.365307,779164.288677,5251020.116416,-0.878437,0.665777,0.480203
373177.260000,3509387.356522,779164.295335,5251020.121219,-0.878521,0.665745,0.480267
373177.270000,3509387.347737,779164.301993,5251020.126022,-0.878489,0.665815,0.480309
373177.280000,3509387.338952,779164.308651,5251020.130825,-0.878496,0.665845,0.480322
373177.290000,3509387.330166,779164.315309,5251020.135628,-0.878687,0.665866,0.480257
373177.300000,3509387.321379,779164.321968,5251020.140431,-0.878740,0.665839,0.480288
373177.310000,3509387.312592,779164.328626,5251020.145234,-0.878604,0.665827,0.480364
373177.320000,3509387.303806,779164.335285,5251020.150037,-0.878691,0.665826,0.480259
373177.330000,3509387.295018,779164.341942,5251020.154840,-0.878842,0.665747,0.480268
373177.340000,3509387.286230,779164.348600,5251020.159642,-0.878798,0.665722,0.480296
373177.350000,3509387.277442,779164.355257,5251020.164446,-0.878816,0.665817,0.480445
373177.360000,3509387.268653,779164.361916,5251020.169251,-0.878972,0.665876,0.480474
373177.370000,3509387.259863,779164.368574,5251020.174056,-0.878978,0.665795,0.480680
373177.380000,3509387.251073,779164.375232,5251020.178864,-0.879082,0.665814,0.480830
373177.390000,3509387.242281,779164.381891,5251020.183673,-0.879260,0.665886,0.480919
373177.400000,3509387.233488,779164.388549,5251020.188483,-0.879388,0.665756,0.481073
373177.410000,3509387.224694,779164.395206,5251020.193294,-0.879509,0.665733,0.481237
373177.420000,3509387.215897,779164.401864,5251020.198107,-0.879760,0.665873,0.481310
373177.430000,3509387.207099,779164.408523,5251020.202921,-0.879978,0.665913,0.481444
373177.440000,3509387.198298,779164.415183,5251020.207736,-0.880038,0.665930,0.481574
373177.450000,3509387.189498,779164.421842,5251020.212552,-0.880114,0.665859,0.481607
373177.460000,3509387.180696,779164.428500,5251020.217368,-0.880244,0.665900,0.481655
373177.470000,3509387.171893,779164.435159,5251020.222185,-0.880379,0.665828,0.481796
373177.480000,3509387.163089,779164.441818,5251020.227004,-0.880414,0.665883,0.481851
373177.490000,3509387.154284,779164.448477,5251020.231822,-0.880592,0.665968,0.481865
373177.500000,3509387.145477,779164.455136,5251020.236641,-0.880746,0.665958,0.481894
373177.510000,3509387.136669,779164.461796,5251020.241461,-0.880875,0.665913,0.482062
373177.520000,3509387.127860,779164.468455,5251020.246281,-0.880908,0.665899,0.482012
373177.530000,3509387.119050,779164.475114,5251020.251101,-0.881081,0.665994,0.481972
373177.540000,3509387.110239,779164.481774,5251020.255921,-0.881071,0.665990,0.482032
373177.550000,3509387.101429,779164.488434,5251020.260742,-0.881069,0.665967,0.482143
373177.560000,3509387.092617,779164.495094,5251020.265564,-0.881271,0.665982,0.482200
373177.570000,3509387.083804,779164.501753,5251020.270386,-0.881372,0.665898,0.482281
373177.580000,3509387.074990,779164.508412,5251020.275209,-0.881350,0.665818,0.482347
373177.590000,3509387.066176,779164.515070,5251020.280033,-0.881504,0.665813,0.482411
373177.600000,3509387.057360,779164.521728,5251020.284857,-0.881651,0.665788,0.482406
