GPSTime,X-ECEF,Y-ECEF,Z-ECEF,VX-ECEF,VY-ECEF,VZ-ECEF
373432.200000,3509420.593012,779164.387397,5250981.344872,-0.014539,-0.043612,0.011588
373432.210000,3509420.592867,779164.386961,5250981.344987,-0.014473,-0.043639,0.011547
373432.220000,3509420.592722,779164.386524,5250981.345104,-0.014547,-0.043797,0.011707
373432.230000,3509420.592576,779164.386085,5250981.345221,-0.014632,-0.043875,0.011798
373432.240000,3509420.592429,779164.385646,5250981.345340,-0.014664,-0.043974,0.011860
373432.250000,3509420.592282,779164.385206,5250981.345458,-0.014712,-0.044104,0.011760
373432.260000,3509420.592135,779164.384764,5250981.345575,-0.014814,-0.044216,0.011759
373432.270000,3509420.591987,779164.384322,5250981.345693,-0.014810,-0.044243,0.011801
373432.280000,3509420.591838,779164.383879,5250981.345811,-0.014825,-0.044353,0.011727
373432.290000,3509420.591690,779164.383434,5250981.345928,-0.014851,-0.044493,0.011684
373432.300000,3509420.591541,779164.382989,5250981.346045,-0.014864,-0.044668,0.011769
373432.310000,3509420.591393,779164.382541,5250981.346163,-0.014789,-0.044810,0.011854
373432.320000,3509420.591245,779164.382092,5250981.346282,-0.014743,-0.044952,0.011893
373432.330000,3509420.591098,779164.381642,5250981.346401,-0.014655,-0.045191,0.012000
373432.340000,3509420.590952,779164.381189,5250981.346521,-0.014628,-0.045265,0.011969
373432.350000,3509420.590806,779164.380736,5250981.346640,-0.014619,-0.045339,0.011889
373432.360000,3509420.590660,779164.380282,5250981.346759,-0.014638,-0.045513,0.011922
373432.370000,3509420.590513,779164.379826,5250981.346879,-0.014583,-0.045679,0.012021
373432.380000,3509420.590368,779164.379369,5250981.346999,-0.014524,-0.045760,0.011864
373432.390000,3509420.590222,779164.378910,5250981.347117,-0.014574,-0.045954,0.011860
373432.400000,3509420.590077,779164.378450,5250981.347237,-0.014597,-0.046044,0.012003
373432.410000,3509420.589931,779164.377989,5250981.347356,-0.014605,-0.046188,0.011975
373432.420000,3509420.589785,779164.377527,5250981.347476,-0.014490,-0.046353,0.011904
373432.430000,3509420.589641,779164.377063,5250981.347595,-0.014368,-0.046368,0.011928
373432.440000,3509420.589497,779164.376599,5250981.347715,-0.014309,-0.046463,0.011998
373432.450000,3509420.589354,779164.376134,5250981.347835,-0.014334,-0.046570,0.012018
373432.460000,3509420.589211,779164.375668,5250981.347955,-0.014292,-0.046649,0.012030
373432.470000,3509420.589068,779164.375201,5250981.348075,-0.014242,-0.046681,0.012063
373432.480000,3509420.588926,779164.374734,5250981.348196,-0.014150,-0.046717,0.012059
373432.490000,3509420.588785,779164.374266,5250981.348317,-0.014216,-0.046817,0.012080
373432.500000,3509420.588642,779164.373797,5250981.348438,-0.014321,-0.046986,0.012181
373432.510000,3509420.588498,779164.373327,5250981.348560,-0.014419,-0.047068,0.012238
373432.520000,3509420.588354,779164.372856,5250981.348683,-0.014422,-0.047222,0.012247
373432.530000,3509420.588210,779164.372383,5250981.348805,-0.014477,-0.047356,0.012328
373432.540000,3509420.588064,779164.371909,5250981.348929,-0.014562,-0.047411,0.012450
373432.550000,3509420.587918,779164.371434,5250981.349053,-0.014602,-0.047538,0.012370
373432.560000,3509420.587772,779164.370959,5250981.349177,-0.014738,-0.047524,0.012255
373432.570000,3509420.587625,779164.370483,5250981.349299,-0.014712,-0.047692,0.012317
373432.580000,3509420.587477,779164.370005,5250981.349424,-0.014713,-0.047836,0.012530
373432.590000,3509420.587330,779164.369526,5250981.349549,-0.014811,-0.047954,0.012506
373432.600000,3509420.587182,779164.369046,5250981.349674,-0.014751,-0.048079,0.012465
373432.610000,3509420.587035,779164.368564,5250981.349799,-0.014736,-0.048267,0.012635
373432.620000,3509420.586887,779164.368081,5250981.349925,-0.014675,-0.048431,0.012589
373432.630000,3509420.586740,779164.367596,5250981.350051,-0.014750,-0.048539,0.012573
373432.640000,3509420.586593,779164.367110,5250981.350177,-0.014804,-0.048636,0.012546
373432.650000,3509420.586444,779164.366623,5250981.350302,-0.014878,-0.048727,0.012592
373432.660000,3509420.586295,779164.366135,5250981.350428,-0.014937,-0.048842,0.012593
373432.670000,3509420.586145,779164.365647,5250981.350554,-0.015048,-0.048861,0.012546
373432.680000,3509420.585995,779164.365158,5250981.350680,-0.015041,-0.048979,0.012611
373432.690000,3509420.585845,779164.364668,5250981.350806,-0.015002,-0.049009,0.012599
373432.700000,3509420.585694,779164.364176,5250981.350932,-0.015053,-0.049220,0.012639
373432.710000,3509420.585544,779164.363684,5250981.351059,-0.015069,-0.049372,0.012700
373432.720000,3509420.585393,779164.363189,5250981.351186,-0.015075,-0.049534,0.012730
373432.730000,3509420.585242,779164.362693,5250981.351313,-0.015103,-0.049762,0.012757
373432.740000,3509420.585091,779164.362194,5250981.351441,-0.015089,-0.049928,0.012760
373432.750000,3509420.584940,779164.361694,5250981.351569,-0.015045,-0.050034,0.012859
373432.760000,3509420.584790,779164.361194,5250981.351698,-0.015070,-0.050110,0.012943
373432.770000,3509420.584639,779164.360692,5250981.351828,-0.015174,-0.050291,0.012957
373432.780000,3509420.584487,779164.360188,5250981.351958,-0.015098,-0.050450,0.013057
373432.790000,3509420.584337,779164.359684,5250981.352087,-0.015041,-0.050405,0.012902
373432.800000,3509420.584186,779164.359179,5250981.352215,-0.015028,-0.050465,0.012698
373432.810000,3509420.584036,779164.358673,5250981.352343,-0.015045,-0.050684,0.012851
373432.820000,3509420.583885,779164.358166,5250981.352472,-0.015069,-0.050728,0.012941
373432.830000,3509420.583735,779164.357658,5250981.352601,-0.014983,-0.050864,0.012920
373432.840000,3509420.583585,779164.357149,5250981.352731,-0.015017,-0.050988,0.013015
373432.850000,3509420.583435,779164.356639,5250981.352861,-0.014950,-0.051110,0.013044
373432.860000,3509420.583286,779164.356127,5250981.352992,-0.014902,-0.051190,0.013065
373432.870000,3509420.583137,779164.355615,5250981.353122,-0.014866,-0.051269,0.013033
373432.880000,3509420.582989,779164.355101,5250981.353253,-0.014835,-0.051415,0.013091
373432.890000,3509420.582841,779164.354587,5250981.353384,-0.014752,-0.051475,0.013133
373432.900000,3509420.582693,779164.354071,5250981.353515,-0.014792,-0.051640,0.013051
373432.910000,3509420.582545,779164.353555,5250981.353646,-0.014790,-0.051743,0.013139
373432.920000,3509420.582396,779164.353036,5250981.353778,-0.014992,-0.051869,0.013250
373432.930000,3509420.582246,779164.352518,5250981.353911,-0.015102,-0.051913,0.013295
373432.940000,3509420.582094,779164.351998,5250981.354044,-0.015200,-0.051966,0.013364
373432.950000,3509420.581942,779164.351478,5250981.354178,-0.015268,-0.052041,0.013408
373432.960000,3509420.581790,779164.350957,5250981.354312,-0.015183,-0.052159,0.013476
373432.970000,3509420.581638,779164.350435,5250981.354447,-0.015192,-0.052249,0.013438
373432.980000,3509420.581486,779164.349912,5250981.354581,-0.015168,-0.052361,0.013451
373432.990000,3509420.581334,779164.349388,5250981.354716,-0.015106,-0.052464,0.013476
373433.000000,3509420.581183,779164.348863,5250981.354850,-0.015154,-0.052613,0.013422
373433.010000,3509420.581032,779164.348336,5250981.354985,-0.015094,-0.052667,0.013417
373433.020000,3509420.580881,779164.347809,5250981.355119,-0.015179,-0.052776,0.013500
373433.030000,3509420.580730,779164.347281,5250981.355254,-0.015033,-0.052871,0.013443
373433.040000,3509420.580579,779164.346751,5250981.355388,-0.015008,-0.052971,0.013462
373433.050000,3509420.580429,779164.346221,5250981.355524,-0.015054,-0.053098,0.013619
373433.060000,3509420.580278,779164.345689,5250981.355661,-0.015056,-0.053253,0.013725
373433.070000,3509420.580128,779164.345157,5250981.355797,-0.015072,-0.053282,0.013574
373433.080000,3509420.579977,779164.344623,5250981.355933,-0.015169,-0.053504,0.013583
373433.090000,3509420.579825,779164.344087,5250981.356068,-0.015145,-0.053565,0.013533
373433.100000,3509420.579674,779164.343551,5250981.356204,-0.015154,-0.053643,0.013550
373433.110000,3509420.579522,779164.343014,5250981.356339,-0.015182,-0.053796,0.013581
373433.120000,3509420.579370,779164.342476,5250981.356476,-0.015212,-0.053933,0.013764
373433.130000,3509420.579218,779164.341936,5250981.356614,-0.015201,-0.054053,0.013775
373433.140000,3509420.579066,779164.341394,5250981.356752,-0.015258,-0.054172,0.013793
373433.150000,3509420.578913,779164.340852,5250981.356890,-0.015300,-0.054317,0.013819
373433.160000,3509420.578760,779164.340308,5250981.357028,-0.015271,-0.054452,0.013785
373433.170000,3509420.578607,779164.339763,5250981.357165,-0.015229,-0.054544,0.013751
373433.180000,3509420.578455,779164.339217,5250981.357303,-0.015321,-0.054660,0.013802
373433.190000,3509420.578301,779164.338670,5250981.357441,-0.015354,-0.054789,0.013793
373433.200000,3509420.578148,779164.338121,5250981.357579,-0.015348,-0.054905,0.013771
373433.210000,3509420.577994,779164.337572,5250981.357717,-0.015377,-0.054972,0.013792
373433.220000,3509420.577840,779164.337022,5250981.357855,-0.015413,-0.055112,0.013857
373433.230000,3509420.577686,779164.336470,5250981.357994,-0.015340,-0.055139,0.013935
373433.240000,3509420.577533,779164.335918,5250981.358134,-0.015324,-0.055259,0.014013
373433.250000,3509420.577380,779164.335365,5250981.358274,-0.015333,-0.055343,0.014027
373433.260000,3509420.577226,779164.334811,5250981.358415,-0.015345,-0.055486,0.014181
373433.270000,3509420.577073,779164.334257,5250981.358557,-0.015325,-0.055450,0.014280
373433.280000,3509420.576920,779164.333702,5250981.358700,-0.015332,-0.055559,0.014244
373433.290000,3509420.576766,779164.333145,5250981.358843,-0.015341,-0.055702,0.014361
373433.300000,3509420.576613,779164.332588,5250981.358987,-0.015375,-0.055689,0.014400
373433.310000,3509420.576458,779164.332031,5250981.359131,-0.015509,-0.055848,0.014352
373433.320000,3509420.576303,779164.331471,5250981.359275,-0.015662,-0.055994,0.014455
373433.330000,3509420.576146,779164.330911,5250981.359420,-0.015665,-0.056150,0.014548
373433.340000,3509420.575990,779164.330349,5250981.359565,-0.015615,-0.056154,0.014585
373433.350000,3509420.575833,779164.329787,5250981.359711,-0.015604,-0.056266,0.014599
373433.360000,3509420.575678,779164.329224,5250981.359857,-0.015532,-0.056351,0.014614
373433.370000,3509420.575523,779164.328660,5250981.360004,-0.015456,-0.056441,0.014697
373433.380000,3509420.575369,779164.328095,5250981.360151,-0.015364,-0.056498,0.014658
373433.390000,3509420.575215,779164.327530,5250981.360297,-0.015431,-0.056623,0.014684
373433.400000,3509420.575061,779164.326963,5250981.360444,-0.015418,-0.056712,0.014657
373433.410000,3509420.574906,779164.326395,5250981.360591,-0.015483,-0.056864,0.014669
373433.420000,3509420.574751,779164.325826,5250981.360737,-0.015539,-0.057025,0.014677
373433.430000,3509420.574595,779164.325255,5250981.360885,-0.015604,-0.057181,0.014770
373433.440000,3509420.574439,779164.324682,5250981.361033,-0.015596,-0.057255,0.014910
373433.450000,3509420.574283,779164.324109,5250981.361182,-0.015588,-0.057367,0.014838
373433.460000,3509420.574127,779164.323535,5250981.361331,-0.015616,-0.057493,0.014947
373433.470000,3509420.573971,779164.322960,5250981.361480,-0.015579,-0.057586,0.014909
373433.480000,3509420.573816,779164.322383,5250981.361629,-0.015524,-0.057666,0.014921
373433.490000,3509420.573660,779164.321807,5250981.361778,-0.015544,-0.057665,0.014917
373433.500000,3509420.573505,779164.321230,5250981.361927,-0.015554,-0.057788,0.014922
373433.510000,3509420.573349,779164.320651,5250981.362077,-0.015679,-0.057984,0.014897
373433.520000,3509420.573192,779164.320070,5250981.362225,-0.015707,-0.058067,0.014866
373433.530000,3509420.573035,779164.319489,5250981.362374,-0.015754,-0.058189,0.014948
373433.540000,3509420.572877,779164.318907,5250981.362524,-0.015727,-0.058310,0.014984
373433.550000,3509420.572720,779164.318323,5250981.362674,-0.015702,-0.058426,0.015033
373433.560000,3509420.572562,779164.317738,5250981.362825,-0.015794,-0.058594,0.015125
373433.570000,3509420.572405,779164.317151,5250981.362976,-0.015729,-0.058707,0.015155
373433.580000,3509420.572248,779164.316564,5250981.363128,-0.015605,-0.058740,0.015172
373433.590000,3509420.572092,779164.315976,5250981.363280,-0.015649,-0.058890,0.015263
373433.600000,3509420.571935,779164.315386,5250981.363433,-0.015717,-0.059009,0.015311
373433.610000,3509420.571777,779164.314796,5250981.363586,-0.015814,-0.059069,0.015333
373433.620000,3509420.571620,779164.314205,5250981.363739,-0.015710,-0.059069,0.015292
373433.630000,3509420.571463,779164.313614,5250981.363893,-0.015666,-0.059154,0.015349
373433.640000,3509420.571307,779164.313022,5250981.364046,-0.015603,-0.059243,0.015380
373433.650000,3509420.571151,779164.312429,5250981.364200,-0.015566,-0.059356,0.015438
373433.660000,3509420.570994,779164.311835,5250981.364354,-0.015703,-0.059420,0.015374
373433.670000,3509420.570837,779164.311241,5250981.364509,-0.015699,-0.059490,0.015443
373433.680000,3509420.570680,779164.310645,5250981.364663,-0.015703,-0.059618,0.015401
373433.690000,3509420.570523,779164.310049,5250981.364816,-0.015686,-0.059696,0.015316
373433.700000,3509420.570367,779164.309451,5250981.364970,-0.015692,-0.059774,0.015358
373433.710000,3509420.570210,779164.308853,5250981.365123,-0.015686,-0.059870,0.015373
373433.720000,3509420.570053,779164.308254,5250981.365277,-0.015656,-0.059985,0.015287
373433.730000,3509420.569896,779164.307653,5250981.365429,-0.015696,-0.060103,0.015241
373433.740000,3509420.569739,779164.307052,5250981.365582,-0.015763,-0.060248,0.015220
373433.750000,3509420.569582,779164.306449,5250981.365734,-0.015707,-0.060355,0.015163
373433.760000,3509420.569424,779164.305845,5250981.365885,-0.015827,-0.060373,0.015157
373433.770000,3509420.569266,779164.305241,5250981.366037,-0.015761,-0.060489,0.015245
373433.780000,3509420.569109,779164.304636,5250981.366190,-0.015699,-0.060529,0.015285
373433.790000,3509420.568952,779164.304030,5250981.366342,-0.015698,-0.060691,0.015232
373433.800000,3509420.568795,779164.303422,5250981.366495,-0.015660,-0.060828,0.015210
373433.810000,3509420.568638,779164.302813,5250981.366647,-0.015614,-0.061000,0.015317
373433.820000,3509420.568483,779164.302203,5250981.366801,-0.015564,-0.061045,0.015393
373433.830000,3509420.568327,779164.301592,5250981.366954,-0.015560,-0.061135,0.015268
373433.840000,3509420.568171,779164.300979,5250981.367107,-0.015622,-0.061353,0.015331
373433.850000,3509420.568016,779164.300365,5250981.367260,-0.015471,-0.061437,0.015322
373433.860000,3509420.567861,779164.299751,5250981.367413,-0.015458,-0.061480,0.015278
373433.870000,3509420.567707,779164.299135,5250981.367566,-0.015400,-0.061645,0.015345
373433.880000,3509420.567553,779164.298518,5250981.367720,-0.015411,-0.061700,0.015443
373433.890000,3509420.567399,779164.297901,5250981.367875,-0.015395,-0.061833,0.015528
373433.900000,3509420.567245,779164.297282,5250981.368030,-0.015360,-0.061910,0.015436
373433.910000,3509420.567092,779164.296662,5250981.368185,-0.015252,-0.062056,0.015477
373433.920000,3509420.566939,779164.296041,5250981.368339,-0.015250,-0.062154,0.015465
373433.930000,3509420.566787,779164.295419,5250981.368494,-0.015253,-0.062220,0.015480
373433.940000,3509420.566634,779164.294797,5250981.368649,-0.015253,-0.062319,0.015495
373433.950000,3509420.566482,779164.294173,5250981.368804,-0.015203,-0.062471,0.015587
373433.960000,3509420.566330,779164.293547,5250981.368960,-0.015196,-0.062546,0.015461
373433.970000,3509420.566178,779164.292922,5250981.369114,-0.015227,-0.062647,0.015445
373433.980000,3509420.566025,779164.292295,5250981.369269,-0.015279,-0.062679,0.015537
373433.990000,3509420.565872,779164.291667,5250981.369424,-0.015302,-0.062842,0.015518
373434.000000,3509420.565719,779164.291039,5250981.369580,-0.015390,-0.062907,0.015597
373434.010000,3509420.565565,779164.290409,5250981.369736,-0.015478,-0.062939,0.015556
373434.020000,3509420.565410,779164.289780,5250981.369891,-0.015477,-0.062910,0.015550
373434.030000,3509420.565255,779164.289151,5250981.370047,-0.015469,-0.062964,0.015542
373434.040000,3509420.565100,779164.288520,5250981.370202,-0.015534,-0.063118,0.015534
373434.050000,3509420.564945,779164.287889,5250981.370358,-0.015565,-0.063213,0.015640
373434.060000,3509420.564789,779164.287256,5250981.370514,-0.015497,-0.063353,0.015625
373434.070000,3509420.564634,779164.286622,5250981.370670,-0.015532,-0.063499,0.015638
373434.080000,3509420.564478,779164.285986,5250981.370827,-0.015605,-0.063551,0.015603
373434.090000,3509420.564323,779164.285350,5250981.370983,-0.015560,-0.063658,0.015562
373434.100000,3509420.564167,779164.284713,5250981.371138,-0.015501,-0.063738,0.015489
373434.110000,3509420.564012,779164.284075,5250981.371293,-0.015537,-0.063821,0.015562
373434.120000,3509420.563857,779164.283437,5250981.371449,-0.015508,-0.063891,0.015684
373434.130000,3509420.563702,779164.282797,5250981.371606,-0.015488,-0.064040,0.015620
373434.140000,3509420.563547,779164.282156,5250981.371762,-0.015572,-0.064179,0.015570
373434.150000,3509420.563391,779164.281513,5250981.371918,-0.015527,-0.064364,0.015641
373434.160000,3509420.563236,779164.280869,5250981.372074,-0.015495,-0.064562,0.015640
373434.170000,3509420.563081,779164.280223,5250981.372230,-0.015458,-0.064574,0.015592
373434.180000,3509420.562927,779164.279577,5250981.372387,-0.015461,-0.064748,0.015651
373434.190000,3509420.562772,779164.278929,5250981.372543,-0.015413,-0.064831,0.015701
373434.200000,3509420.562618,779164.278280,5250981.372701,-0.015469,-0.064981,0.015760
373434.210000,3509420.562463,779164.277630,5250981.372858,-0.015495,-0.065021,0.015660
373434.220000,3509420.562307,779164.276979,5250981.373015,-0.015645,-0.065060,0.015725
373434.230000,3509420.562151,779164.276328,5250981.373172,-0.015580,-0.065093,0.015758
373434.240000,3509420.561995,779164.275677,5250981.373329,-0.015559,-0.065171,0.015677
373434.250000,3509420.561840,779164.275025,5250981.373486,-0.015501,-0.065235,0.015637
373434.260000,3509420.561685,779164.274372,5250981.373643,-0.015509,-0.065369,0.015793
373434.270000,3509420.561530,779164.273718,5250981.373801,-0.015423,-0.065365,0.015770
373434.280000,3509420.561376,779164.273064,5250981.373959,-0.015383,-0.065434,0.015783
373434.290000,3509420.561222,779164.272410,5250981.374116,-0.015500,-0.065493,0.015763
373434.300000,3509420.561067,779164.271754,5250981.374274,-0.015524,-0.065586,0.015737
373434.310000,3509420.560911,779164.271098,5250981.374431,-0.015556,-0.065700,0.015717
373434.320000,3509420.560756,779164.270441,5250981.374589,-0.015583,-0.065732,0.015809
373434.330000,3509420.560600,779164.269783,5250981.374747,-0.015490,-0.065887,0.015801
373434.340000,3509420.560446,779164.269123,5250981.374905,-0.015494,-0.065944,0.015817
373434.350000,3509420.560291,779164.268463,5250981.375064,-0.015483,-0.066090,0.015953
373434.360000,3509420.560136,779164.267802,5250981.375224,-0.015518,-0.066200,0.016048
373434.370000,3509420.559980,779164.267140,5250981.375384,-0.015523,-0.066251,0.016032
373434.380000,3509420.559826,779164.266477,5250981.375544,-0.015379,-0.066285,0.015952
373434.390000,3509420.559672,779164.265813,5250981.375704,-0.015372,-0.066411,0.015965
373434.400000,3509420.559518,779164.265149,5250981.375863,-0.015374,-0.066497,0.015953
373434.410000,3509420.559365,779164.264483,5250981.376022,-0.015320,-0.066612,0.015908
373434.420000,3509420.559212,779164.263817,5250981.376182,-0.015245,-0.066683,0.015910
373434.430000,3509420.559060,779164.263149,5250981.376341,-0.015221,-0.066795,0.015903
373434.440000,3509420.558907,779164.262481,5250981.376499,-0.015291,-0.066891,0.015861
373434.450000,3509420.558754,779164.261812,5250981.376658,-0.015384,-0.066952,0.015856
373434.460000,3509420.558600,779164.261141,5250981.376817,-0.015334,-0.067141,0.015889
373434.470000,3509420.558447,779164.260470,5250981.376976,-0.015319,-0.067208,0.015897
373434.480000,3509420.558294,779164.259797,5250981.377134,-0.015304,-0.067249,0.015843
373434.490000,3509420.558141,779164.259125,5250981.377293,-0.015354,-0.067285,0.015943
373434.500000,3509420.557987,779164.258452,5250981.377453,-0.015309,-0.067350,0.015996
373434.510000,3509420.557834,779164.257778,5250981.377613,-0.015327,-0.067439,0.016062
373434.520000,3509420.557681,779164.257103,5250981.377774,-0.015317,-0.067547,0.016090
373434.530000,3509420.557528,779164.256427,5250981.377935,-0.015306,-0.067579,0.016191
373434.540000,3509420.557375,779164.255751,5250981.378097,-0.015240,-0.067619,0.016185
373434.550000,3509420.557223,779164.255075,5250981.378259,-0.015181,-0.067677,0.016147
373434.560000,3509420.557071,779164.254397,5250981.378421,-0.015138,-0.067825,0.016212
373434.570000,3509420.556921,779164.253718,5250981.378583,-0.015010,-0.067939,0.016234
373434.580000,3509420.556770,779164.253038,5250981.378745,-0.015064,-0.068087,0.016235
373434.590000,3509420.556620,779164.252357,5250981.378908,-0.015079,-0.068137,0.016252
373434.600000,3509420.556469,779164.251675,5250981.379071,-0.014981,-0.068179,0.016290
373434.610000,3509420.556319,779164.250993,5250981.379233,-0.015051,-0.068308,0.016228
373434.620000,3509420.556168,779164.250309,5250981.379396,-0.015121,-0.068458,0.016293
373434.630000,3509420.556017,779164.249624,5250981.379559,-0.015028,-0.068567,0.016382
373434.640000,3509420.555868,779164.248938,5250981.379723,-0.014953,-0.068601,0.016386
373434.650000,3509420.555718,779164.248251,5250981.379887,-0.014938,-0.068726,0.016409
373434.660000,3509420.555569,779164.247564,5250981.380051,-0.014876,-0.068810,0.016410
373434.670000,3509420.555420,779164.246875,5250981.380215,-0.014867,-0.069005,0.016407
373434.680000,3509420.555272,779164.246184,5250981.380379,-0.014733,-0.069144,0.016394
373434.690000,3509420.555126,779164.245492,5250981.380543,-0.014617,-0.069319,0.016362
373434.700000,3509420.554980,779164.244798,5250981.380706,-0.014539,-0.069408,0.016334
373434.710000,3509420.554835,779164.244103,5250981.380869,-0.014477,-0.069528,0.016271
373434.720000,3509420.554690,779164.243408,5250981.381032,-0.014507,-0.069544,0.016266
373434.730000,3509420.554545,779164.242712,5250981.381195,-0.014462,-0.069705,0.016372
373434.740000,3509420.554401,779164.242015,5250981.381359,-0.014386,-0.069740,0.016309
373434.750000,3509420.554257,779164.241317,5250981.381521,-0.014301,-0.069861,0.016205
373434.760000,3509420.554115,779164.240618,5250981.381683,-0.014238,-0.069873,0.016186
373434.770000,3509420.553973,779164.239918,5250981.381845,-0.014126,-0.070064,0.016234
373434.780000,3509420.553832,779164.239217,5250981.382007,-0.014112,-0.070188,0.016184
373434.790000,3509420.553690,779164.238514,5250981.382170,-0.014216,-0.070368,0.016256
373434.800000,3509420.553548,779164.237810,5250981.382332,-0.014129,-0.070471,0.016265
373434.810000,3509420.553407,779164.237105,5250981.382495,-0.014111,-0.070576,0.016300
373434.820000,3509420.553266,779164.236398,5250981.382658,-0.014094,-0.070776,0.016275
373434.830000,3509420.553125,779164.235690,5250981.382821,-0.014036,-0.070822,0.016276
373434.840000,3509420.552985,779164.234981,5250981.382983,-0.014024,-0.070979,0.016263
373434.850000,3509420.552845,779164.234271,5250981.383146,-0.014049,-0.070962,0.016314
373434.860000,3509420.552704,779164.233561,5250981.383309,-0.014100,-0.071030,0.016267
373434.870000,3509420.552563,779164.232850,5250981.383472,-0.014093,-0.071156,0.016393
373434.880000,3509420.552422,779164.232138,5250981.383636,-0.014079,-0.071232,0.016325
373434.890000,3509420.552282,779164.231426,5250981.383800,-0.014017,-0.071350,0.016376
373434.900000,3509420.552142,779164.230711,5250981.383963,-0.013951,-0.071496,0.016381
373434.910000,3509420.552002,779164.229995,5250981.384127,-0.013910,-0.071664,0.016364
373434.920000,3509420.551863,779164.229278,5250981.384290,-0.013891,-0.071741,0.016226
373434.930000,3509420.551725,779164.228561,5250981.384453,-0.013894,-0.071809,0.016326
373434.940000,3509420.551586,779164.227842,5250981.384616,-0.013794,-0.071968,0.016279
373434.950000,3509420.551448,779164.227122,5250981.384779,-0.013784,-0.072020,0.016314
373434.960000,3509420.551310,779164.226401,5250981.384942,-0.013764,-0.072079,0.016295
373434.970000,3509420.551173,779164.225680,5250981.385105,-0.013655,-0.072224,0.016288
373434.980000,3509420.551037,779164.224957,5250981.385267,-0.013578,-0.072276,0.016206
373434.990000,3509420.550902,779164.224234,5250981.385429,-0.013520,-0.072437,0.016188
373435.000000,3509420.550767,779164.223509,5250981.385591,-0.013490,-0.072584,0.016214
373435.010000,3509420.550632,779164.222782,5250981.385753,-0.013411,-0.072741,0.016182
373435.020000,3509420.550498,779164.222054,5250981.385915,-0.013448,-0.072817,0.016152
373435.030000,3509420.550363,779164.221326,5250981.386076,-0.013477,-0.072861,0.016125
373435.040000,3509420.550229,779164.220597,5250981.386237,-0.013466,-0.072919,0.016130
373435.050000,3509420.550094,779164.219867,5250981.386399,-0.013492,-0.072981,0.016091
373435.060000,3509420.549959,779164.219137,5250981.386559,-0.013479,-0.073061,0.016046
373435.070000,3509420.549825,779164.218406,5250981.386720,-0.013372,-0.073233,0.016062
373435.080000,3509420.549691,779164.217673,5250981.386880,-0.013308,-0.073369,0.015953
373435.090000,3509420.549558,779164.216938,5250981.387039,-0.013256,-0.073514,0.015919
373435.100000,3509420.549426,779164.216202,5250981.387198,-0.013203,-0.073678,0.015923
373435.110000,3509420.549295,779164.215465,5250981.387358,-0.013110,-0.073759,0.015945
373435.120000,3509420.549164,779164.214728,5250981.387517,-0.013080,-0.073782,0.015816
373435.130000,3509420.549033,779164.213989,5250981.387675,-0.013130,-0.073905,0.015906
373435.140000,3509420.548902,779164.213250,5250981.387835,-0.013072,-0.074013,0.016032
373435.150000,3509420.548771,779164.212509,5250981.387995,-0.013005,-0.074163,0.015998
373435.160000,3509420.548641,779164.211766,5250981.388155,-0.013025,-0.074322,0.016048
373435.170000,3509420.548511,779164.211022,5250981.388316,-0.013053,-0.074464,0.016073
373435.180000,3509420.548380,779164.210277,5250981.388477,-0.012990,-0.074659,0.016077
373435.190000,3509420.548250,779164.209529,5250981.388637,-0.012995,-0.074777,0.016025
373435.200000,3509420.548121,779164.208781,5250981.388798,-0.012937,-0.074911,0.016051
373435.210000,3509420.547992,779164.208032,5250981.388958,-0.012813,-0.074919,0.016025
373435.220000,3509420.547864,779164.207282,5250981.389118,-0.012763,-0.075093,0.015933
373435.230000,3509420.547737,779164.206530,5250981.389277,-0.012710,-0.075274,0.016024
373435.240000,3509420.547610,779164.205777,5250981.389438,-0.012595,-0.075409,0.016125
373435.250000,3509420.547484,779164.205022,5250981.389599,-0.012652,-0.075473,0.015985
373435.260000,3509420.547358,779164.204267,5250981.389759,-0.012642,-0.075559,0.016027
373435.270000,3509420.547232,779164.203511,5250981.389919,-0.012555,-0.075658,0.016009
373435.280000,3509420.547106,779164.202754,5250981.390079,-0.012517,-0.075748,0.015940
373435.290000,3509420.546981,779164.201996,5250981.390238,-0.012562,-0.075793,0.015854
373435.300000,3509420.546855,779164.201238,5250981.390397,-0.012537,-0.075915,0.015940
373435.310000,3509420.546730,779164.200478,5250981.390556,-0.012524,-0.076093,0.015926
373435.320000,3509420.546605,779164.199716,5250981.390715,-0.012527,-0.076214,0.015936
373435.330000,3509420.546479,779164.198954,5250981.390874,-0.012597,-0.076285,0.015837
373435.340000,3509420.546354,779164.198190,5250981.391032,-0.012514,-0.076452,0.015817
373435.350000,3509420.546229,779164.197425,5250981.391190,-0.012410,-0.076464,0.015687
373435.360000,3509420.546105,779164.196660,5250981.391347,-0.012327,-0.076548,0.015669
373435.370000,3509420.545983,779164.195894,5250981.391504,-0.012227,-0.076633,0.015757
373435.380000,3509420.545861,779164.195127,5250981.391661,-0.012177,-0.076769,0.015719
373435.390000,3509420.545739,779164.194359,5250981.391818,-0.012113,-0.076832,0.015605
373435.400000,3509420.545619,779164.193590,5250981.391974,-0.011925,-0.076944,0.015646
373435.410000,3509420.545500,779164.192820,5250981.392130,-0.011837,-0.077112,0.015609
373435.420000,3509420.545382,779164.192049,5250981.392286,-0.011792,-0.077124,0.015539
373435.430000,3509420.545264,779164.191277,5250981.392441,-0.011863,-0.077231,0.015504
