GPSTime,X-ECEF,Y-ECEF,Z-ECEF,VX-ECEF,VY-ECEF,VZ-ECEF
372872.880000,3509714.349609,778287.214211,5250895.076496,3.520530,-9.011324,-1.269255
372872.890000,3509714.384919,778287.124109,5250895.063891,3.541555,-9.009064,-1.251774
372872.900000,3509714.420513,778287.034031,5250895.051501,3.577178,-9.006416,-1.226151
372872.910000,3509714.456438,778286.943961,5250895.039341,3.607789,-9.007713,-1.205940
372872.920000,3509714.492608,778286.853860,5250895.027340,3.626199,-9.012400,-1.194106
372872.930000,3509714.528880,778286.763685,5250895.015422,3.628328,-9.022552,-1.189549
372872.940000,3509714.565134,778286.673407,5250895.003492,3.622467,-9.033234,-1.196377
372872.950000,3509714.601318,778286.583030,5250894.991474,3.614323,-9.042093,-1.207350
372872.960000,3509714.637358,778286.492539,5250894.979331,3.593584,-9.056011,-1.221271
372872.970000,3509714.673167,778286.401934,5250894.966984,3.568192,-9.065100,-1.247987
372872.980000,3509714.708745,778286.311248,5250894.954386,3.547404,-9.072107,-1.271720
372872.990000,3509714.744232,778286.220550,5250894.941625,3.550075,-9.067466,-1.280518
372873.000000,3509714.779813,778286.129913,5250894.928863,3.566211,-9.059880,-1.271901
372873.010000,3509714.815529,778286.039389,5250894.916196,3.576863,-9.044954,-1.261458
372873.020000,3509714.851329,778285.949034,5250894.903623,3.583260,-9.026036,-1.253194
372873.030000,3509714.887164,778285.858837,5250894.891106,3.583636,-9.013401,-1.250139
372873.040000,3509714.923018,778285.768728,5250894.878586,3.587281,-9.008429,-1.253917
372873.050000,3509714.958883,778285.678643,5250894.865972,3.585621,-9.008553,-1.268896
372873.060000,3509714.994705,778285.588542,5250894.853196,3.578796,-9.011686,-1.286220
372873.070000,3509715.030463,778285.498403,5250894.840270,3.572711,-9.016048,-1.298946
372873.080000,3509715.066088,778285.408231,5250894.827242,3.552451,-9.018449,-1.306596
372873.090000,3509715.101649,778285.318072,5250894.814284,3.559613,-9.013272,-1.285091
372873.100000,3509715.137218,778285.227968,5250894.801524,3.554203,-9.007470,-1.266927
372873.110000,3509715.172792,778285.137959,5250894.788835,3.560708,-8.994436,-1.270797
372873.120000,3509715.208472,778285.048011,5250894.776191,3.575211,-8.995114,-1.258014
372873.130000,3509715.244224,778284.958094,5250894.763669,3.575181,-8.988256,-1.246340
372873.140000,3509715.280026,778284.868207,5250894.751246,3.585149,-8.989091,-1.238363
372873.150000,3509715.315926,778284.778302,5250894.738852,3.594990,-8.991928,-1.240477
372873.160000,3509715.351837,778284.688372,5250894.726410,3.587229,-8.994046,-1.247845
372873.170000,3509715.387648,778284.598411,5250894.713917,3.574976,-8.998248,-1.250748
372873.180000,3509715.423395,778284.508409,5250894.701418,3.574269,-9.002064,-1.249065
372873.190000,3509715.459189,778284.418405,5250894.688903,3.584595,-8.998830,-1.253874
372873.200000,3509715.494938,778284.328400,5250894.676363,3.565193,-9.002064,-1.254282
372873.210000,3509715.530450,778284.238370,5250894.663805,3.537304,-9.004038,-1.257284
372873.220000,3509715.565768,778284.148317,5250894.651193,3.526144,-9.006579,-1.265165
372873.230000,3509715.601003,778284.058243,5250894.638550,3.520864,-9.008270,-1.263353
372873.240000,3509715.636174,778283.968163,5250894.625927,3.513343,-9.007666,-1.261213
372873.250000,3509715.671281,778283.878134,5250894.613351,3.508127,-8.998209,-1.253998
372873.260000,3509715.706402,778283.788199,5250894.600880,3.516055,-8.988644,-1.240235
372873.270000,3509715.741578,778283.698382,5250894.588491,3.519070,-8.974728,-1.237506
372873.280000,3509715.776747,778283.608682,5250894.576107,3.514758,-8.965357,-1.239320
372873.290000,3509715.811864,778283.518997,5250894.563721,3.508680,-8.971625,-1.237833
372873.300000,3509715.846882,778283.429206,5250894.551309,3.494990,-8.986635,-1.244717
372873.310000,3509715.881742,778283.339228,5250894.538772,3.477031,-9.008817,-1.262537
372873.320000,3509715.916497,778283.249004,5250894.526064,3.473960,-9.036119,-1.279062
372873.330000,3509715.951307,778283.158542,5250894.513349,3.487959,-9.056214,-1.264001
372873.340000,3509715.986265,778283.067983,5250894.500871,3.503667,-9.055653,-1.231513
372873.350000,3509716.021427,778282.977476,5250894.488706,3.528739,-9.045667,-1.201545
372873.360000,3509716.056831,778282.887063,5250894.476855,3.552155,-9.037027,-1.168758
372873.370000,3509716.092438,778282.796705,5250894.465255,3.569197,-9.034494,-1.151084
372873.380000,3509716.128162,778282.706389,5250894.453830,3.575636,-9.028739,-1.134022
372873.390000,3509716.163965,778282.616071,5250894.442497,3.584798,-9.034899,-1.132486
372873.400000,3509716.199835,778282.525707,5250894.431119,3.589237,-9.037773,-1.143154
372873.410000,3509716.235671,778282.435315,5250894.419663,3.578013,-9.040749,-1.148096
372873.420000,3509716.271370,778282.344892,5250894.408105,3.561824,-9.043900,-1.163565
372873.430000,3509716.306946,778282.254445,5250894.396368,3.553247,-9.045416,-1.183821
372873.440000,3509716.342483,778282.163987,5250894.384422,3.554273,-9.046125,-1.205373
372873.450000,3509716.377990,778282.073531,5250894.372283,3.547093,-9.045081,-1.222417
372873.460000,3509716.413430,778281.983065,5250894.359958,3.541008,-9.048203,-1.242460
372873.470000,3509716.448835,778281.892588,5250894.347413,3.539820,-9.047165,-1.266535
372873.480000,3509716.484222,778281.802117,5250894.334724,3.537621,-9.047090,-1.271305
372873.490000,3509716.519626,778281.711689,5250894.322020,3.543232,-9.038542,-1.269628
372873.500000,3509716.555094,778281.621296,5250894.309316,3.550413,-9.039900,-1.271110
372873.510000,3509716.590712,778281.530921,5250894.296623,3.573136,-9.035235,-1.267543
372873.520000,3509716.626394,778281.440565,5250894.284064,3.563235,-9.035887,-1.244143
372873.530000,3509716.661965,778281.350210,5250894.271677,3.551060,-9.035106,-1.233301
372873.540000,3509716.697507,778281.259779,5250894.259249,3.557250,-9.051142,-1.252191
372873.550000,3509716.733079,778281.169196,5250894.246619,3.557240,-9.065340,-1.273975
372873.560000,3509716.768618,778281.078558,5250894.233818,3.550552,-9.062432,-1.286157
372873.570000,3509716.804152,778280.987983,5250894.221002,3.556126,-9.052417,-1.277010
372873.580000,3509716.839738,778280.897484,5250894.208273,3.561055,-9.047503,-1.268813
372873.590000,3509716.875420,778280.807054,5250894.195581,3.575494,-9.038458,-1.269619
372873.600000,3509716.911263,778280.716682,5250894.182915,3.593003,-9.036003,-1.263603
372873.610000,3509716.947246,778280.626334,5250894.170381,3.603656,-9.033543,-1.243221
372873.620000,3509716.983267,778280.536029,5250894.158025,3.600513,-9.027406,-1.227934
372873.630000,3509717.019244,778280.445776,5250894.145838,3.594871,-9.023192,-1.209390
372873.640000,3509717.055189,778280.355512,5250894.133829,3.594236,-9.029740,-1.192547
372873.650000,3509717.091061,778280.265220,5250894.121928,3.580149,-9.028499,-1.187616
372873.660000,3509717.126791,778280.174914,5250894.110042,3.565734,-9.032722,-1.189580
372873.670000,3509717.162368,778280.084542,5250894.098123,3.549713,-9.041623,-1.194097
372873.680000,3509717.197708,778279.994094,5250894.086087,3.518378,-9.048028,-1.213099
372873.690000,3509717.232821,778279.903597,5250894.073793,3.504054,-9.051489,-1.245701
372873.700000,3509717.267810,778279.813045,5250894.061207,3.493747,-9.058762,-1.271490
372873.710000,3509717.302768,778279.722490,5250894.048372,3.497852,-9.052304,-1.295516
372873.720000,3509717.337690,778279.631989,5250894.035421,3.486604,-9.047976,-1.294758
372873.730000,3509717.372573,778279.541499,5250894.022515,3.489961,-9.049882,-1.286449
372873.740000,3509717.407682,778279.451022,5250894.009781,3.531948,-9.045506,-1.260294
372873.750000,3509717.443112,778279.360600,5250893.997399,3.553978,-9.038963,-1.216185
372873.760000,3509717.478730,778279.270211,5250893.985411,3.569649,-9.038808,-1.181446
372873.770000,3509717.514519,778279.179786,5250893.973677,3.588149,-9.046148,-1.165321
372873.780000,3509717.550386,778279.089313,5250893.961958,3.585143,-9.048469,-1.178437
372873.790000,3509717.586212,778278.998742,5250893.950150,3.580127,-9.065815,-1.183092
372873.800000,3509717.621938,778278.908020,5250893.938217,3.565194,-9.078605,-1.203596
372873.810000,3509717.657524,778278.817201,5250893.926061,3.552004,-9.085103,-1.227529
372873.820000,3509717.693095,778278.726273,5250893.913718,3.562153,-9.100511,-1.241103
372873.830000,3509717.728737,778278.635265,5250893.901297,3.566181,-9.101180,-1.243101
372873.840000,3509717.764339,778278.544321,5250893.888939,3.554310,-9.087522,-1.228481
372873.850000,3509717.799839,778278.453462,5250893.876704,3.545607,-9.084347,-1.218505
372873.860000,3509717.835361,778278.362576,5250893.864465,3.558810,-9.092936,-1.229337
372873.870000,3509717.870984,778278.271650,5250893.852131,3.565876,-9.092260,-1.237511
372873.880000,3509717.906679,778278.180732,5250893.839757,3.572944,-9.091306,-1.237197
372873.890000,3509717.942404,778278.089824,5250893.827403,3.572053,-9.090295,-1.233690
372873.900000,3509717.978106,778277.998939,5250893.815045,3.568358,-9.086657,-1.237960
372873.910000,3509718.013769,778277.908068,5250893.802633,3.564296,-9.087555,-1.244386
372873.920000,3509718.049407,778277.817212,5250893.790158,3.563330,-9.083548,-1.250567
372873.930000,3509718.085081,778277.726383,5250893.777743,3.571394,-9.082239,-1.232548
372873.940000,3509718.120728,778277.635562,5250893.765475,3.558025,-9.082098,-1.220885
372873.950000,3509718.156291,778277.544800,5250893.753285,3.554661,-9.070270,-1.217300
372873.960000,3509718.191965,778277.454081,5250893.741117,3.580185,-9.073592,-1.216274
372873.970000,3509718.227838,778277.363368,5250893.728959,3.594257,-9.068908,-1.215275
372873.980000,3509718.263813,778277.272696,5250893.716806,3.600764,-9.065582,-1.215247
372873.990000,3509718.299783,778277.182036,5250893.704606,3.593346,-9.066402,-1.224897
372874.000000,3509718.335683,778277.091318,5250893.692227,3.586674,-9.077085,-1.250863
372874.010000,3509718.371531,778277.000507,5250893.679577,3.582900,-9.085149,-1.279013
372874.020000,3509718.407276,778276.909662,5250893.666746,3.565989,-9.083896,-1.287262
372874.030000,3509718.442929,778276.818824,5250893.653904,3.564620,-9.083621,-1.281052
372874.040000,3509718.478515,778276.728016,5250893.641199,3.552739,-9.077998,-1.260080
372874.050000,3509718.513981,778276.637293,5250893.628697,3.540277,-9.066647,-1.240331
372874.060000,3509718.549464,778276.546644,5250893.616404,3.556482,-9.063068,-1.218209
372874.070000,3509718.585097,778276.456075,5250893.604319,3.569989,-9.050719,-1.198898
372874.080000,3509718.620878,778276.365629,5250893.592394,3.586187,-9.038552,-1.186045
372874.090000,3509718.656768,778276.275270,5250893.580568,3.591960,-9.033334,-1.179148
372874.100000,3509718.692637,778276.184966,5250893.568729,3.581830,-9.027459,-1.188546
372874.110000,3509718.728427,778276.094676,5250893.556745,3.576091,-9.030527,-1.208275
372874.120000,3509718.764229,778276.004319,5250893.544593,3.584392,-9.040895,-1.222144
372874.130000,3509718.800011,778275.913877,5250893.532308,3.572035,-9.047430,-1.234907
372874.140000,3509718.835649,778275.823337,5250893.519862,3.555466,-9.060607,-1.254368
372874.150000,3509718.871155,778275.732709,5250893.507258,3.545750,-9.065071,-1.266369
372874.160000,3509718.906603,778275.642092,5250893.494563,3.543858,-9.058246,-1.272521
372874.170000,3509718.942102,778275.551519,5250893.481903,3.555895,-9.056323,-1.259609
372874.180000,3509718.977774,778275.460978,5250893.469346,3.578439,-9.051941,-1.251688
372874.190000,3509719.013634,778275.370523,5250893.456850,3.593711,-9.039095,-1.247576
372874.200000,3509719.049686,778275.280127,5250893.444456,3.616566,-9.039949,-1.231221
372874.210000,3509719.085853,778275.189754,5250893.432168,3.616897,-9.034807,-1.226393
372874.220000,3509719.122012,778275.099386,5250893.419916,3.614962,-9.038729,-1.224000
372874.230000,3509719.158176,778275.008946,5250893.407621,3.617742,-9.049348,-1.235008
372874.240000,3509719.194263,778274.918409,5250893.395191,3.599777,-9.057927,-1.250940
372874.250000,3509719.230223,778274.827797,5250893.382635,3.592145,-9.064474,-1.260217
372874.260000,3509719.266074,778274.737092,5250893.369973,3.578062,-9.076537,-1.272322
372874.270000,3509719.301826,778274.646299,5250893.357188,3.572239,-9.082042,-1.284649
372874.280000,3509719.337691,778274.555448,5250893.344338,3.600951,-9.088168,-1.285275
372874.290000,3509719.373809,778274.464587,5250893.331547,3.622478,-9.084118,-1.272877
372874.300000,3509719.410065,778274.373781,5250893.318937,3.628807,-9.077023,-1.249203
372874.310000,3509719.446367,778274.283040,5250893.306525,3.631639,-9.071233,-1.233141
372874.320000,3509719.482726,778274.192344,5250893.294206,3.640194,-9.067834,-1.230786
372874.330000,3509719.519177,778274.101655,5250893.281967,3.649931,-9.070097,-1.217018
372874.340000,3509719.555653,778274.010974,5250893.269799,3.645322,-9.066095,-1.216457
372874.350000,3509719.592056,778273.920305,5250893.257570,3.635195,-9.067685,-1.229452
372874.360000,3509719.628376,778273.829613,5250893.245200,3.628800,-9.070584,-1.244453
372874.370000,3509719.664658,778273.738922,5250893.232688,3.627602,-9.067645,-1.257933
372874.380000,3509719.700928,778273.648236,5250893.220088,3.626345,-9.069564,-1.262149
372874.390000,3509719.737159,778273.557527,5250893.207454,3.620013,-9.072206,-1.264636
372874.400000,3509719.773332,778273.466792,5250893.194769,3.614420,-9.074937,-1.272390
372874.410000,3509719.809479,778273.376055,5250893.182022,3.615145,-9.072474,-1.276909
372874.420000,3509719.845593,778273.285361,5250893.169294,3.607523,-9.066311,-1.268707
372874.430000,3509719.881669,778273.194692,5250893.156620,3.607819,-9.067374,-1.266136
372874.440000,3509719.917694,778273.103995,5250893.143948,3.596996,-9.072057,-1.268325
372874.450000,3509719.953560,778273.013256,5250893.131185,3.576276,-9.075710,-1.284145
372874.460000,3509719.989269,778272.922463,5250893.118302,3.565510,-9.082904,-1.292533
372874.470000,3509720.024939,778272.831604,5250893.105330,3.568447,-9.088966,-1.301871
372874.480000,3509720.060617,778272.740723,5250893.092245,3.567261,-9.087187,-1.315145
372874.490000,3509720.096342,778272.649830,5250893.079134,3.577744,-9.091432,-1.307013
372874.500000,3509720.132198,778272.558935,5250893.066139,3.593415,-9.087670,-1.291953
372874.510000,3509720.168099,778272.468107,5250893.053369,3.586789,-9.077867,-1.262195
372874.520000,3509720.203961,778272.377362,5250893.040869,3.585519,-9.071166,-1.237654
372874.530000,3509720.239869,778272.286646,5250893.028491,3.596229,-9.072038,-1.238070
372874.540000,3509720.275893,778272.195912,5250893.016073,3.608446,-9.074742,-1.245501
372874.550000,3509720.312009,778272.105174,5250893.003624,3.614841,-9.072768,-1.244236
372874.560000,3509720.348184,778272.014432,5250892.991219,3.620164,-9.075692,-1.236765
372874.570000,3509720.384416,778271.923678,5250892.978836,3.626131,-9.075167,-1.239785
372874.580000,3509720.420720,778271.832925,5250892.966378,3.634848,-9.075351,-1.251967
372874.590000,3509720.457121,778271.742145,5250892.953727,3.645223,-9.080618,-1.278093
372874.600000,3509720.493621,778271.651299,5250892.940898,3.654763,-9.088617,-1.287830
372874.610000,3509720.530168,778271.560414,5250892.927995,3.654671,-9.088324,-1.292667
372874.620000,3509720.566650,778271.469549,5250892.915041,3.641647,-9.084839,-1.298134
372874.630000,3509720.603007,778271.378705,5250892.902065,3.629769,-9.083879,-1.297150
372874.640000,3509720.639251,778271.287860,5250892.889080,3.619087,-9.085064,-1.299818
372874.650000,3509720.675398,778271.197012,5250892.876050,3.610282,-9.084481,-1.306264
372874.660000,3509720.711509,778271.106153,5250892.862988,3.611894,-9.087417,-1.306016
372874.670000,3509720.747570,778271.015253,5250892.849972,3.600319,-9.092655,-1.297306
372874.680000,3509720.783531,778270.924334,5250892.837007,3.591929,-9.091026,-1.295526
372874.690000,3509720.819479,778270.833409,5250892.823991,3.597721,-9.094104,-1.307807
372874.700000,3509720.855482,778270.742426,5250892.810797,3.602845,-9.102400,-1.331034
372874.710000,3509720.891537,778270.651382,5250892.797440,3.608214,-9.106411,-1.340273
372874.720000,3509720.927667,778270.560303,5250892.784069,3.617772,-9.109357,-1.333857
372874.730000,3509720.963917,778270.469267,5250892.770788,3.632258,-9.097789,-1.322320
372874.740000,3509721.000329,778270.378322,5250892.757685,3.650051,-9.091381,-1.298337
372874.750000,3509721.036947,778270.287434,5250892.744746,3.673581,-9.086040,-1.289439
372874.760000,3509721.073715,778270.196567,5250892.731866,3.679945,-9.087416,-1.286517
372874.770000,3509721.110467,778270.105678,5250892.719009,3.670595,-9.090490,-1.284885
372874.780000,3509721.147172,778270.014739,5250892.706191,3.670400,-9.097156,-1.278743
372874.790000,3509721.183829,778269.923772,5250892.693467,3.660831,-9.096315,-1.266102
372874.800000,3509721.220420,778269.832836,5250892.680793,3.657460,-9.090989,-1.268739
372874.810000,3509721.257004,778269.741912,5250892.668113,3.659320,-9.093708,-1.267330
372874.820000,3509721.293514,778269.650959,5250892.655395,3.642623,-9.096823,-1.276189
372874.830000,3509721.329851,778269.559949,5250892.642513,3.624892,-9.105169,-1.300290
372874.840000,3509721.366069,778269.468844,5250892.629409,3.618594,-9.115960,-1.320474
372874.850000,3509721.402221,778269.377668,5250892.616134,3.611893,-9.119192,-1.334523
372874.860000,3509721.438303,778269.286491,5250892.602782,3.604410,-9.116301,-1.335749
372874.870000,3509721.474411,778269.195296,5250892.589413,3.617345,-9.122719,-1.338049
372874.880000,3509721.510619,778269.104073,5250892.576012,3.624198,-9.121790,-1.342223
372874.890000,3509721.546841,778269.012886,5250892.562576,3.620274,-9.115555,-1.344940
372874.900000,3509721.583105,778268.921745,5250892.549177,3.632378,-9.112735,-1.334876
372874.910000,3509721.619470,778268.830635,5250892.535836,3.640694,-9.109142,-1.333343
372874.920000,3509721.655903,778268.739526,5250892.522489,3.645838,-9.112710,-1.336091
372874.930000,3509721.692464,778268.648367,5250892.509164,3.666522,-9.119137,-1.328793
372874.940000,3509721.729209,778268.557163,5250892.495916,3.682475,-9.121723,-1.320810
372874.950000,3509721.766087,778268.465922,5250892.482765,3.692941,-9.126482,-1.309579
372874.960000,3509721.803054,778268.374629,5250892.469714,3.700486,-9.131964,-1.300534
372874.970000,3509721.840052,778268.283260,5250892.456719,3.699210,-9.141939,-1.298467
372874.980000,3509721.877082,778268.191764,5250892.443689,3.706685,-9.157253,-1.307604
372874.990000,3509721.914118,778268.100161,5250892.430597,3.700605,-9.163324,-1.310623
372875.000000,3509721.951066,778268.008522,5250892.417502,3.689025,-9.164439,-1.308371
372875.010000,3509721.987927,778267.916862,5250892.404418,3.683170,-9.167613,-1.308591
372875.020000,3509722.024724,778267.825196,5250892.391303,3.676188,-9.165647,-1.314285
372875.030000,3509722.061539,778267.733520,5250892.378083,3.686757,-9.169416,-1.329772
372875.040000,3509722.098379,778267.641849,5250892.364763,3.681323,-9.164759,-1.334244
372875.050000,3509722.135111,778267.550239,5250892.351435,3.665015,-9.157414,-1.331311
372875.060000,3509722.171717,778267.458673,5250892.338048,3.656312,-9.155780,-1.346191
372875.070000,3509722.208248,778267.367148,5250892.324535,3.649813,-9.149219,-1.356281
372875.080000,3509722.244749,778267.275670,5250892.311029,3.650285,-9.146220,-1.345037
372875.090000,3509722.281218,778267.184254,5250892.297654,3.643538,-9.137155,-1.329983
372875.100000,3509722.317611,778267.092892,5250892.284366,3.635153,-9.135125,-1.327593
372875.110000,3509722.353973,778267.001522,5250892.271067,3.637316,-9.139003,-1.332210
372875.120000,3509722.390320,778266.910105,5250892.257700,3.631938,-9.144251,-1.341042
372875.130000,3509722.426581,778266.818633,5250892.244257,3.620334,-9.150286,-1.347592
372875.140000,3509722.462751,778266.727081,5250892.230733,3.613596,-9.160024,-1.357298
372875.150000,3509722.498888,778266.635414,5250892.217168,3.613806,-9.173427,-1.355749
372875.160000,3509722.535042,778266.543664,5250892.203589,3.617032,-9.176581,-1.359878
372875.170000,3509722.571302,778266.451923,5250892.190039,3.634974,-9.171629,-1.350226
372875.180000,3509722.607765,778266.360198,5250892.176622,3.657546,-9.173240,-1.333236
372875.190000,3509722.644437,778266.268539,5250892.163389,3.677007,-9.158572,-1.313297
372875.200000,3509722.681343,778266.177010,5250892.150363,3.704116,-9.147347,-1.291945
372875.210000,3509722.718446,778266.085578,5250892.137486,3.716410,-9.138978,-1.283309
372875.220000,3509722.755589,778265.994191,5250892.124603,3.712290,-9.138510,-1.293482
372875.230000,3509722.792700,778265.902753,5250892.111606,3.709795,-9.148992,-1.305833
372875.240000,3509722.829730,778265.811240,5250892.098520,3.696350,-9.153577,-1.311341
372875.250000,3509722.866644,778265.719708,5250892.085422,3.686360,-9.152820,-1.308343
372875.260000,3509722.903483,778265.628181,5250892.072314,3.681417,-9.152659,-1.313206
372875.270000,3509722.940282,778265.536643,5250892.059137,3.678381,-9.154877,-1.322272
372875.280000,3509722.977080,778265.445079,5250892.045855,3.681242,-9.158059,-1.333977
372875.290000,3509723.013857,778265.353505,5250892.032475,3.674121,-9.156690,-1.342061
372875.300000,3509723.050568,778265.261937,5250892.019044,3.668126,-9.156866,-1.344233
372875.310000,3509723.087240,778265.170356,5250892.005542,3.666383,-9.159425,-1.356090
372875.320000,3509723.123885,778265.078735,5250891.991906,3.662520,-9.164629,-1.371019
372875.330000,3509723.160514,778264.987101,5250891.978150,3.663261,-9.162210,-1.380322
372875.340000,3509723.197192,778264.895487,5250891.964321,3.672350,-9.160606,-1.385375
372875.350000,3509723.233952,778264.803901,5250891.950471,3.679683,-9.156644,-1.384591
372875.360000,3509723.270771,778264.712360,5250891.936638,3.684177,-9.151548,-1.382078
372875.370000,3509723.307630,778264.620845,5250891.922804,3.687618,-9.151366,-1.384688
372875.380000,3509723.344568,778264.529332,5250891.908980,3.699840,-9.151352,-1.380158
372875.390000,3509723.381652,778264.437799,5250891.895250,3.717030,-9.155087,-1.365829
372875.400000,3509723.418844,778264.346248,5250891.881718,3.721473,-9.155263,-1.340592
372875.410000,3509723.456094,778264.254673,5250891.868406,3.728338,-9.159733,-1.321904
372875.420000,3509723.493414,778264.163010,5250891.855198,3.735751,-9.172715,-1.319621
372875.430000,3509723.530752,778264.071266,5250891.842024,3.731884,-9.176142,-1.315114
372875.440000,3509723.568063,778263.979500,5250891.828941,3.730336,-9.177114,-1.301442
372875.450000,3509723.605333,778263.887700,5250891.815927,3.723627,-9.182899,-1.301415
372875.460000,3509723.642524,778263.795869,5250891.802877,3.714468,-9.183286,-1.308611
372875.470000,3509723.679640,778263.703993,5250891.789777,3.708779,-9.191990,-1.311490
372875.480000,3509723.716697,778263.612029,5250891.776610,3.702707,-9.200677,-1.321857
372875.490000,3509723.753636,778263.520036,5250891.763351,3.685097,-9.197994,-1.329978
372875.500000,3509723.790461,778263.428043,5250891.750027,3.679913,-9.200512,-1.334655
372875.510000,3509723.827277,778263.336056,5250891.736671,3.683272,-9.196948,-1.336595
372875.520000,3509723.864080,778263.244127,5250891.723324,3.677225,-9.188912,-1.332805
372875.530000,3509723.900800,778263.152272,5250891.710010,3.666777,-9.182004,-1.329979
372875.540000,3509723.937436,778263.060422,5250891.696623,3.660522,-9.188075,-1.347381
372875.550000,3509723.974009,778262.968485,5250891.683022,3.654060,-9.199307,-1.372865
372875.560000,3509724.010541,778262.876445,5250891.669294,3.652248,-9.208671,-1.372879
372875.570000,3509724.047122,778262.784334,5250891.655623,3.663988,-9.213524,-1.361135
372875.580000,3509724.083827,778262.692168,5250891.642035,3.677150,-9.219579,-1.356615
372875.590000,3509724.120668,778262.599926,5250891.628481,3.690959,-9.228874,-1.354099
372875.600000,3509724.157601,778262.507618,5250891.615001,3.695558,-9.232786,-1.341961
372875.610000,3509724.194602,778262.415295,5250891.601623,3.704670,-9.231823,-1.333544
372875.620000,3509724.231682,778262.322953,5250891.588299,3.711468,-9.236573,-1.331294
372875.630000,3509724.268786,778262.230601,5250891.574969,3.709309,-9.233816,-1.334822
372875.640000,3509724.305860,778262.138251,5250891.561586,3.705406,-9.236241,-1.341667
372875.650000,3509724.342899,778262.045913,5250891.548139,3.702373,-9.231246,-1.347804
372875.660000,3509724.379917,778261.953631,5250891.534713,3.701230,-9.225104,-1.337330
372875.670000,3509724.416970,778261.861425,5250891.521392,3.709434,-9.216246,-1.326830
372875.680000,3509724.454098,778261.769286,5250891.508135,3.716079,-9.211524,-1.324584
372875.690000,3509724.491320,778261.677168,5250891.494862,3.728304,-9.211980,-1.329969
372875.700000,3509724.528634,778261.585036,5250891.481609,3.734659,-9.214418,-1.320645
372875.710000,3509724.565997,778261.492900,5250891.468458,3.737810,-9.212832,-1.309726
372875.720000,3509724.603406,778261.400770,5250891.455316,3.744076,-9.213195,-1.318501
372875.730000,3509724.640856,778261.308602,5250891.442111,3.745780,-9.220464,-1.322608
372875.740000,3509724.678283,778261.216375,5250891.428847,3.739709,-9.224842,-1.330254
372875.750000,3509724.715647,778261.124104,5250891.415504,3.733017,-9.229291,-1.338293
372875.760000,3509724.752917,778261.031779,5250891.402040,3.721066,-9.235897,-1.354378
372875.770000,3509724.790056,778260.939377,5250891.388413,3.706682,-9.244421,-1.371046
372875.780000,3509724.827026,778260.846865,5250891.374616,3.687420,-9.257965,-1.388408
372875.790000,3509724.863834,778260.754259,5250891.360671,3.674065,-9.263250,-1.400699
372875.800000,3509724.900568,778260.661637,5250891.346672,3.672825,-9.261067,-1.398968
372875.810000,3509724.937273,778260.569042,5250891.332747,3.668205,-9.258062,-1.386006
372875.820000,3509724.973973,778260.476539,5250891.318976,3.671678,-9.242430,-1.368263
372875.830000,3509725.010723,778260.384206,5250891.305388,3.678470,-9.224282,-1.349286
372875.840000,3509725.047610,778260.292035,5250891.292016,3.698942,-9.209927,-1.325221
372875.850000,3509725.084685,778260.199958,5250891.278838,3.715936,-9.205493,-1.310307
372875.860000,3509725.121930,778260.107898,5250891.265730,3.733128,-9.206473,-1.311327
372875.870000,3509725.159292,778260.015793,5250891.252610,3.739285,-9.214529,-1.312558
372875.880000,3509725.196689,778259.923592,5250891.239438,3.740123,-9.225655,-1.321845
372875.890000,3509725.234129,778259.831280,5250891.226194,3.747861,-9.236691,-1.327025
372875.900000,3509725.271704,778259.738890,5250891.212975,3.767057,-9.241249,-1.316791
372875.910000,3509725.309425,778259.646468,5250891.199870,3.777183,-9.243127,-1.304110
372875.920000,3509725.347195,778259.554017,5250891.186849,3.776724,-9.247068,-1.300185
372875.930000,3509725.384958,778259.461494,5250891.173871,3.776034,-9.257607,-1.295375
372875.940000,3509725.422699,778259.368901,5250891.160857,3.772037,-9.260995,-1.307467
372875.950000,3509725.460404,778259.276291,5250891.147715,3.769004,-9.260928,-1.320977
372875.960000,3509725.498013,778259.183673,5250891.134418,3.752885,-9.262743,-1.338356
372875.970000,3509725.535434,778259.091058,5250891.120943,3.731205,-9.260263,-1.356735
372875.980000,3509725.572717,778258.998476,5250891.107347,3.725370,-9.256240,-1.362381
372875.990000,3509725.609963,778258.905942,5250891.093753,3.723928,-9.250474,-1.356449
372876.000000,3509725.647165,778258.813466,5250891.080197,3.716501,-9.244775,-1.354678
372876.010000,3509725.684412,778258.721042,5250891.066631,3.732817,-9.239937,-1.358583
372876.020000,3509725.721765,778258.628636,5250891.053105,3.737797,-9.241255,-1.346659
372876.030000,3509725.759182,778258.536248,5250891.039674,3.745632,-9.236460,-1.339424
372876.040000,3509725.796698,778258.443868,5250891.026233,3.757534,-9.239537,-1.348809
372876.050000,3509725.834283,778258.351445,5250891.012715,3.759550,-9.244899,-1.354861
372876.060000,3509725.871920,778258.258943,5250890.999077,3.767816,-9.255584,-1.372660
372876.070000,3509725.909584,778258.166359,5250890.985321,3.765024,-9.261134,-1.378533
372876.080000,3509725.947179,778258.073746,5250890.971567,3.753953,-9.261512,-1.372324
372876.090000,3509725.984701,778257.981109,5250890.957846,3.750454,-9.265856,-1.371817
372876.100000,3509726.022241,778257.888487,5250890.944168,3.757391,-9.258704,-1.363769
372876.110000,3509726.059864,778257.795949,5250890.930597,3.767252,-9.248746,-1.350421
