GPSTime,X,Y,Z,VX,VY,VZ
373417.0,3509419.3366437308,779163.858591751,5250984.638274943,0.0007503796413973442,0.011809312026009877,0.0389980793566167
373417.09999990463,3509419.2936637197,779163.893623486,5250984.833805969,0.008862660539278583,0.005371890432321891,-0.004117086138609949
373417.2000000477,3509419.2451503053,779163.9437966313,5250984.972194679,-0.045751667177047886,-0.05533522026983917,-0.13120994633269945
373417.2999999523,3509419.28257049,779163.9971944037,5250985.014223416,-0.06374177841748395,-0.01926829670905761,-0.05137887625349791
373417.40000009537,3509419.270567552,779163.9874704842,5250984.84310396,-0.05941535507353826,0.0713488737552197,0.003770981631024739
373417.5,3509418.6391271385,779164.4504290979,5250985.236171216,-0.012635067571080178,0.10808622894229103,0.08026931464230636
373417.59999990463,3509418.59234188,779164.4531528228,5250985.195026787,0.02305286346600489,0.016772314912138597,0.09145714201697075
373417.7000000477,3509418.7666050736,779164.434440829,5250983.81438463,-0.10090228558663034,-0.04619992253697092,-0.048440132975899
373417.7999999523,3509418.7992255827,779164.3591962715,5250983.072322617,-0.09220407889216717,-0.04964253334291868,-0.05447317744325986
373417.90000009537,3509418.782228475,779164.3822988623,5250982.560662217,0.05627174885745691,-0.01924948300499807,0.10995583065060277
373418.0,3509420.310439361,779163.766526267,5250981.3503580075,0.08961653695960745,0.03878255841271283,0.15932033749951913
373418.09999990463,3509420.2514127214,779163.8709203331,5250981.371980937,0.10656485296532639,-0.009671812804441515,-0.07764821213053885
373418.2000000477,3509420.223708376,779163.8478536364,5250981.2489445815,0.027619644648687876,-0.04065636071155154,-0.14026628598046464
373418.2999999523,3509420.2339887116,779163.8212993938,5250981.139309463,0.0017109916376775605,-0.05057576987896084,-0.0046375656071173665
373418.40000009537,3509420.213696729,779163.8298454572,5250980.998122588,-0.042674159318427086,0.00168545778480933,-0.09129438524982803
373418.5,3509420.353540085,779163.831030651,5250980.83586008,-0.0474901379765877,0.048332999160678014,-0.18378813001258543
373418.59999990463,3509420.450530755,779163.7895166754,5250980.728439192,0.07483433562244135,0.013187120357500248,-0.03765417023449302
373418.7000000477,3509420.4726528535,779163.875268568,5250980.702504065,0.15272985597184038,-0.029489146136015165,-0.3249808552240836
